"ID","Cluster","Silo","D0","D3","D5","D7","D9","D11","D13","Gene.names"
"CHOYP_MDN1.6.8.m.52635",1,"9",0.1,5.3691,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MDN1.7.8.m.63476",1,"9",0.1,0.1,1.52075,0.1,2.096,0.1,0.1,"None"
"CHOYP_MDN1.7.8.m.63476",1,"3",0.1,0.1,1.9306,0.1,4.8079,2.8995,2.6768,"None"
"CHOYP_MDR1A.1.1.m.47026",1,"9",0.1,0.1,0.1,0.1,0.79795,0.1,0.1,"Abcb8"
"CHOYP_MDR1A.1.1.m.47026",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Abcb8"
"CHOYP_MDR1B.1.2.m.12480",1,"9",0.1,0.1,0.5,1.00715,0.1,0.1,0.1,"Abcb4 Mdr2 Pgy-2 Pgy2"
"CHOYP_MDR1B.1.2.m.12480",1,"3",0.1,0.8522,0.1,0.1,0.1,0.1,0.1,"Abcb4 Mdr2 Pgy-2 Pgy2"
"CHOYP_MDR3.3.3.m.66641",1,"9",0.86015,0.462,0.89245,1.97475,0.48045,0.1,0.1,"ABCB1 MDR1 PGY1"
"CHOYP_MDR3.3.3.m.66641",1,"3",0.86015,1.2209,0.84855,0.863,0.1,1.3346,0.5886,"ABCB1 MDR1 PGY1"
"CHOYP_ME3.1.1.m.58433",1,"9",62.76165,54.5935,58.95065,61.748,54.8113,47.10675,54.4519,"ME1"
"CHOYP_ME3.1.1.m.58433",1,"3",62.76165,61.3506,56.4705,58.38185,56.00605,65.43915,66.4236,"ME1"
"CHOYP_MEC2.3.4.m.30735",1,"3",17.8796,10.76575,12.94895,22.70415,2.38465,9.80925,3.0188,"sto-3 F52D10.5"
"CHOYP_MEC2.3.4.m.30735",1,"9",17.8796,24.9894,34.3583,16.27855,11.8259,4.92695,13.46495,"sto-3 F52D10.5"
"CHOYP_MECR.1.1.m.6989",1,"3",7.2277,6.964,8.4215,13.3097,11.89385,7.9075,9.599,"mecr zgc:110153"
"CHOYP_MECR.1.1.m.6989",1,"9",7.2277,8.82835,8.011,6.9984,7.6423,6.37605,7.19665,"mecr zgc:110153"
"CHOYP_MED17.1.1.m.1678",1,"3",0.1,0.1,0.1,0.1,0.89955,0.1,0.1,"med17 crsp6"
"CHOYP_MED17.1.1.m.1678",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"med17 crsp6"
"CHOYP_MED18.1.1.m.28719",1,"9",0.1,0.1,0.1,0.1,0.1,2.86275,0.1,"MED18"
"CHOYP_MED18.1.1.m.28719",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"MED18"
"CHOYP_MED21.1.1.m.6955",1,"9",0.1,8.07765,4.45705,0.1,4.2231,0.1,3.95275,"MED21 AAEL010797"
"CHOYP_MED21.1.1.m.6955",1,"3",0.1,11.427,11.5697,0.1,8.3213,0.1,5.29735,"MED21 AAEL010797"
"CHOYP_MED24.4.10.m.16708",1,"9",0.5923,1.10065,1.7749,0.7028,1.77015,0.64055,0.5836,"med24 lsn thrap4 trap100"
"CHOYP_MED24.4.10.m.16708",1,"3",0.5923,0.5699,1.04995,0.5915,2.20555,0.6319,0.7674,"med24 lsn thrap4 trap100"
"CHOYP_MED25.2.2.m.42845",1,"9",0.78065,0.1,0.1,0.1,0.1,0.1,0.1,"med25"
"CHOYP_MED25.2.2.m.42845",1,"3",0.78065,0.1,0.1,0.1,0.1,0.1,0.1,"med25"
"CHOYP_MED4.1.1.m.12006",1,"3",6.26555,8.05605,6.0591,8.45045,0.1,4.55905,0.1,"MED4 AGAP004063"
"CHOYP_MED4.1.1.m.12006",1,"9",6.26555,4.25315,2.37825,5.06975,8.84065,2.33205,4.16965,"MED4 AGAP004063"
"CHOYP_MED7.1.1.m.48813",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"MED7 AGAP002823"
"CHOYP_MED7.1.1.m.48813",1,"3",0.1,2.4821,0.1,0.1,0.1,0.1,0.1,"MED7 AGAP002823"
"CHOYP_MED8B.1.1.m.7004",1,"9",4.4137,2.2888,0.1,0.1,0.1,0.1,0.1,"med8-a"
"CHOYP_MED8B.1.1.m.7004",1,"3",4.4137,2.1817,2.2198,0.1,0.1,2.424,0.1,"med8-a"
"CHOYP_MEF2A.1.1.m.21731",1,"9",11.24005,10.0081,6.179,8.5163,10.3946,10.8319,8.41345,"mef2A sfrC DDB_G0268920"
"CHOYP_MEF2A.1.1.m.21731",1,"3",11.24005,10.8299,10.8794,8.66175,7.2018,15.41505,9.3269,"mef2A sfrC DDB_G0268920"
"CHOYP_MEG10.11.91.m.21604",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"MEGF11 KIAA1781 UNQ1949/PRO4432"
"CHOYP_MEG10.11.91.m.21604",1,"9",0.1,0.1,1.23425,0.1,0.1,0.1,0.1,"MEGF11 KIAA1781 UNQ1949/PRO4432"
"CHOYP_MEG10.19.91.m.24289",1,"3",1.41105,1.3548,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG10.19.91.m.24289",1,"9",1.41105,0.1,1.5622,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG10.22.91.m.28727",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG10.22.91.m.28727",1,"3",0.1,0.1,0.1,0.1,0.1,1.1532,1.37365,"None"
"CHOYP_MEG10.47.91.m.45614",1,"3",0.1,0.1,0.1,2.54325,0.1,0.1,0.1,"None"
"CHOYP_MEG10.47.91.m.45614",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG10.50.91.m.46730",1,"3",1.347,1.306,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG10.50.91.m.46730",1,"9",1.347,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG10.56.91.m.47515",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG10.56.91.m.47515",1,"3",0.1,0.1,0.1,0.1,2.6119,0.1,0.1,"None"
"CHOYP_MEG10.58.91.m.48257",1,"3",0.9896,0.95535,0.1,0.1,0.9973,0.1,0.1,"Megf6 Egfl3"
"CHOYP_MEG10.58.91.m.48257",1,"9",0.9896,0.1,0.1,0.1,1.03855,1.07325,0.99515,"Megf6 Egfl3"
"CHOYP_MEG10.61.91.m.50119",1,"9",0.1,0.1,0.1,0.1,3.0007,0.1,0.1,"None"
"CHOYP_MEG10.61.91.m.50119",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,1.90925,"None"
"CHOYP_MEG10.67.91.m.52967",1,"3",0.99935,0.1,0.1,0.1,0.1,0.1,0.1,"LAMA4"
"CHOYP_MEG10.67.91.m.52967",1,"9",0.99935,0.1,0.1,0.1,0.1,0.1,0.1,"LAMA4"
"CHOYP_MEG10.70.91.m.54892",1,"9",0.1,0.1,0.62025,0.1,0.58995,0.1,1.0825,"Insr"
"CHOYP_MEG10.70.91.m.54892",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Insr"
"CHOYP_MEG10.78.91.m.58715",1,"3",4.0729,1.03355,8.90665,14.5853,11.49635,2.22085,6.7611,"None"
"CHOYP_MEG10.78.91.m.58715",1,"9",4.0729,8.27555,8.9505,9.9029,1.1293,1.18285,7.1204,"None"
"CHOYP_MEG10.79.91.m.59237",1,"9",0.78065,0.1,0.1,0.1,0.82255,0.1,0.1,"PTP3 YER075C"
"CHOYP_MEG10.79.91.m.59237",1,"3",0.78065,0.1,0.1,0.1,0.78665,0.1,0.1,"PTP3 YER075C"
"CHOYP_MEG10.80.91.m.60740",1,"3",0.1,0.1,0.1,1.76925,0.1,1.82875,0.1,"None"
"CHOYP_MEG10.80.91.m.60740",1,"9",0.1,1.7274,0.1,0.1,1.794,0.1,3.2984,"None"
"CHOYP_MEG10.83.91.m.61586",1,"9",0.1,0.1,0.1,0.1,0.1,1.37415,0.1,"PTPRE"
"CHOYP_MEG10.83.91.m.61586",1,"3",0.1,0.1,0.4468,0.1,0.1,0.1,0.1,"PTPRE"
"CHOYP_MEG10.9.91.m.20215",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Pear1 Jedi Megf12"
"CHOYP_MEG10.9.91.m.20215",1,"9",0.1,0.1,0.96505,0.1,0.1,0.1,0.1,"Pear1 Jedi Megf12"
"CHOYP_MEG11.15.25.m.46952",1,"9",1.24935,0.1,0.1,1.4937,0.1,0.1,1.25645,"None"
"CHOYP_MEG11.15.25.m.46952",1,"3",1.24935,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG11.8.25.m.39826",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEG11.8.25.m.39826",1,"9",0.1,0.1,0.1,1.74655,0.1,0.1,0.1,"None"
"CHOYP_MEGF10.8.12.m.38635",1,"9",0.1,0.1,0.1,1.92515,0.1,0.1,1.6016,"None"
"CHOYP_MEGF10.8.12.m.38635",1,"3",0.1,0.1,1.5237,0.1,1.6583,1.75075,0.1,"None"
"CHOYP_MEGF6.1.59.m.1169",1,"3",2.72195,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.1.59.m.1169",1,"9",2.72195,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.11.59.m.24279",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.11.59.m.24279",1,"9",0.1,0.7936,0.83985,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.13.59.m.24300",1,"3",0.1,1.76495,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.13.59.m.24300",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,1.80125,"None"
"CHOYP_MEGF6.15.59.m.24311",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.15.59.m.24311",1,"3",0.1,0.1,0.5265,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.3.59.m.2378",1,"9",0.1,0.1,0.1,0.1,0.1,2.3526,0.1,"Znfx1"
"CHOYP_MEGF6.3.59.m.2378",1,"3",0.1,0.1,0.1,0.1,0.1,1.2297,0.1,"Znfx1"
"CHOYP_MEGF6.32.59.m.41698",1,"3",0.1,0.1,0.1,0.1,0.1,0.73795,0.1,"PTPRA PTPA PTPRL2"
"CHOYP_MEGF6.32.59.m.41698",1,"9",0.1,0.1,0.1,0.1,0.7097,0.1,0.1,"PTPRA PTPA PTPRL2"
"CHOYP_MEGF6.35.59.m.42904",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.35.59.m.42904",1,"3",0.1,0.1,0.8012,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEGF6.36.59.m.43203",1,"3",0.1,0.1,0.1,0.1,0.3107,0.32565,0.1,"SCARF1 KIAA0149 SREC"
"CHOYP_MEGF6.36.59.m.43203",1,"9",0.1,0.1,0.32025,0.35095,0.1,1.37695,0.7435,"SCARF1 KIAA0149 SREC"
"CHOYP_MEGF6.44.59.m.47511",1,"3",1.00745,0.1,0.1,1.006,0.1,0.1,0.1,"FAT4 CDHF14 FATJ Nbla00548"
"CHOYP_MEGF6.44.59.m.47511",1,"9",1.00745,0.1,0.1,0.1,0.1,0.1,0.1,"FAT4 CDHF14 FATJ Nbla00548"
"CHOYP_MEGF6.48.59.m.51016",1,"9",0.6109,0.1,0.1,0.1,0.1,0.1,0.1,"MEGF6 EGFL3 KIAA0815"
"CHOYP_MEGF6.48.59.m.51016",1,"3",0.6109,0.1,0.1,0.1,0.1,0.66845,0.1,"MEGF6 EGFL3 KIAA0815"
"CHOYP_MEGF6.52.59.m.54262",1,"3",0.1,0.4944,0.49065,0.1,0.1,1.06705,0.1,"TIE1 TIE TIE-1"
"CHOYP_MEGF6.52.59.m.54262",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.51395,"TIE1 TIE TIE-1"
"CHOYP_MEGF6.55.59.m.59497",1,"9",0.1,2.85965,0.1,0.1,2.92845,1.59065,1.44645,"None"
"CHOYP_MEGF6.55.59.m.59497",1,"3",0.1,0.1,2.68785,2.9297,2.8471,1.5397,1.89065,"None"
"CHOYP_MEGF6.8.59.m.7292",1,"3",12.5705,13.10815,22.30325,23.4653,26.89205,32.00465,44.4913,""
"CHOYP_MEGF6.8.59.m.7292",1,"9",12.5705,19.17535,26.4149,30.48865,26.5665,25.36785,21.9899,""
"CHOYP_MEGF6A.1.2.m.17795",1,"3",0.1,0.1,0.1,0.1,0.1,1.54715,0.1,"None"
"CHOYP_MEGF6A.1.2.m.17795",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_MEP50.1.1.m.12931",1,"9",13.5065,22.9039,19.92875,16.3393,25.3722,6.7304,16.38705,"WDR77 MEP50"
"CHOYP_MEP50.1.1.m.12931",1,"3",13.5065,15.9284,32.0504,23.0051,17.05235,23.00765,15.94465,"WDR77 MEP50"
"CHOYP_MERL.1.1.m.1067",1,"3",0.97245,0.1,0.1,0.1,0.1,0.1,1.2703,"NF2 SCH"
"CHOYP_MERL.1.1.m.1067",1,"9",0.97245,0.1,1.04715,0.1,0.1,1.0737,0.1,"NF2 SCH"
"CHOYP_MESD.1.1.m.52095",1,"3",0.1,0.1,0.1,0.1,2.4023,0.1,0.1,"mesdc2 zgc:158636"
"CHOYP_MESD.1.1.m.52095",1,"9",0.1,0.1,5.11455,2.8586,0.1,0.1,0.1,"mesdc2 zgc:158636"
"CHOYP_MESH1.1.3.m.13824",1,"9",2.8546,0.1,0.1,0.1,0.1,0.1,2.8095,"spoT BB_0198"
"CHOYP_MESH1.1.3.m.13824",1,"3",2.8546,5.45465,0.1,2.9588,0.1,3.1423,0.1,"spoT BB_0198"
"CHOYP_MEST.2.2.m.55065",1,"3",29.0003,31.02975,20.3357,13.1444,11.6705,3.51205,6.4114,"cep41 tsga14 zgc:91859"
"CHOYP_MEST.2.2.m.55065",1,"9",29.0003,22.92555,12.40925,7.7918,3.46365,7.0654,6.4597,"cep41 tsga14 zgc:91859"
"CHOYP_MET14.1.1.m.5073",1,"3",5.59225,1.1233,4.30685,0.1,1.1787,3.6371,5.931,"mettl14 zgc:77296"
"CHOYP_MET14.1.1.m.5073",1,"9",5.59225,1.18295,0.1,0.1,1.2279,0.1,0.1,"mettl14 zgc:77296"
"CHOYP_MET14.1.1.m.5074",1,"3",2.8405,0.1,2.71595,0.1,0.1,3.04435,0.1,"COMMD10 HSPC305 PTD002"
"CHOYP_MET14.1.1.m.5074",1,"9",2.8405,0.1,3.0665,0.1,5.88635,6.1357,2.79565,"COMMD10 HSPC305 PTD002"
"CHOYP_MET23.1.1.m.14359",1,"3",0.1,2.42805,0.1,0.1,0.1,0.1,0.1,"mettl23"
"CHOYP_MET23.1.1.m.14359",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"mettl23"
"CHOYP_METEV_0975.1.1.m.28991",1,"3",32.70855,45.51445,43.9478,29.65035,24.36445,17.85205,24.113,"TGFBI BIGH3"
"CHOYP_METEV_0975.1.1.m.28991",1,"9",32.70855,44.3444,37.88745,28.5993,19.19345,30.08155,36.2284,"TGFBI BIGH3"
"CHOYP_METH.1.1.m.18095",1,"9",4.8523,4.48425,7.27535,8.0198,11.18695,5.83285,6.15825,"MTR"
"CHOYP_METH.1.1.m.18095",1,"3",4.8523,6.79675,11.15055,18.4418,16.70565,11.52975,5.8542,"MTR"
"CHOYP_METK.1.2.m.3732",1,"3",52.4308,56.9852,67.71215,66.88285,63.5294,70.2979,58.90905,"MAT1A"
"CHOYP_METK.1.2.m.3732",1,"9",52.4308,50.59775,63.42095,60.3347,58.31665,68.13525,53.6688,"MAT1A"
"CHOYP_METTL15.1.1.m.14094",1,"9",0.1,1.2256,0.1,0.1,0.1,0.1,0.1,"METTL15 METT5D1"
"CHOYP_METTL15.1.1.m.14094",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"METTL15 METT5D1"
"CHOYP_MFAP4.3.3.m.62664",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,""
"CHOYP_MFAP4.3.3.m.62664",1,"9",0.1,0.1,0.1,0.1,1.991,0.1,1.8652,""
"CHOYP_MGA.2.2.m.66484",1,"3",0.1,0.21445,0.33215,0.1,0.40775,0.1,0.27695,"None"
"CHOYP_MGA.2.2.m.66484",1,"9",0.1,0.2246,0.60635,0.1,0.1,0.1,0.2188,"None"
"CHOYP_MGC154513.1.1.m.20908",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"KANSL2 C12orf41 NSL2"
"CHOYP_MGC154513.1.1.m.20908",1,"3",0.1,1.0372,0.1,0.1,1.0829,0.1,0.1,"KANSL2 C12orf41 NSL2"
"CHOYP_MGC78792.1.1.m.45233",1,"3",0.1,1.51995,7.4036,3.10555,6.41255,3.41415,4.0409,"Lyar"
"CHOYP_MGC78792.1.1.m.45233",1,"9",0.1,7.7366,3.44,1.8864,1.66305,1.74305,6.07125,"Lyar"
"CHOYP_MGC81574.1.1.m.8983",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Bambi"
"CHOYP_MGC81574.1.1.m.8983",1,"9",0.1,0.1,0.1,0.1,0.1,2.17505,1.97615,"Bambi"
"CHOYP_MGC82409.1.1.m.44657",1,"3",73.5732,76.7823,73.4735,66.74065,73.64715,64.73335,89.55315,"CTSZ"
"CHOYP_MGC82409.1.1.m.44657",1,"9",73.5732,81.0825,65.2229,69.38105,62.6701,60.804,73.3476,"CTSZ"
"CHOYP_MGC89016.1.2.m.76",1,"9",57.8242,65.3837,64.9197,81.04585,63.8723,76.4635,71.841,"pep2 AFUA_3G11400"
"CHOYP_MGC89016.1.2.m.76",1,"3",57.8242,58.21625,59.83615,56.2155,71.1647,79.90815,78.4931,"pep2 AFUA_3G11400"
"CHOYP_MGN2.1.1.m.9330",1,"3",44.7351,56.363,53.5109,49.1487,38.9638,52.52815,73.0878,"MAGOHB MAGOH2"
"CHOYP_MGN2.1.1.m.9330",1,"9",44.7351,42.00325,60.4852,37.5305,72.75675,64.4991,58.2231,"MAGOHB MAGOH2"
"CHOYP_MIB.2.3.m.30418",1,"9",1.8949,1.9169,2.0998,2.27075,1.991,0.1,0.1,"Ifi27l2a Ifi27 Isg12"
"CHOYP_MIB.2.3.m.30418",1,"3",1.8949,0.1,3.5719,3.75555,1.97355,2.08415,2.49605,"Ifi27l2a Ifi27 Isg12"
"CHOYP_MIB1.2.4.m.35815",1,"9",4.03335,2.3457,1.8913,2.10045,3.6568,4.45295,3.4621,"HERC2P3"
"CHOYP_MIB1.2.4.m.35815",1,"3",4.03335,4.4458,1.6708,1.75325,1.78755,4.39155,3.06285,"HERC2P3"
"CHOYP_MIB1.3.4.m.57545",1,"9",0.1,0.58115,0.1,0.1,0.1,0.61835,0.1,"MIB1 DIP1 KIAA1323 ZZANK2"
"CHOYP_MIB1.3.4.m.57545",1,"3",0.1,0.5529,0.1,0.1,0.1,0.1,0.1,"MIB1 DIP1 KIAA1323 ZZANK2"
"CHOYP_MIB1.4.4.m.64019",1,"3",1.72435,0.1,0.1,0.1,0.1,0.1,0.1,"ACBP1 ACBP At5g53470 MYN8.8"
"CHOYP_MIB1.4.4.m.64019",1,"9",1.72435,0.1,0.1,0.1,0.1,0.1,1.7057,"ACBP1 ACBP At5g53470 MYN8.8"
"CHOYP_MIB2.2.6.m.23029",1,"3",2.61915,2.52145,0.88545,1.3598,1.3526,2.37175,3.47585,"TRPA1 ANKTM1"
"CHOYP_MIB2.2.6.m.23029",1,"9",2.61915,1.77495,2.40275,1.5894,3.2294,3.8457,3.92965,"TRPA1 ANKTM1"
"CHOYP_MIB2.4.6.m.43287",1,"9",1.83775,0.1,0.1,0.1,0.1,0.1,1.8382,"ANK3"
"CHOYP_MIB2.4.6.m.43287",1,"3",1.83775,0.1,0.1,0.1,0.6686,0.1,3.2524,"ANK3"
"CHOYP_MIB2.5.6.m.43978",1,"3",2.7905,0.5883,0.1,0.1,0.1,0.1,2.2672,"PARP11 C12orf6"
"CHOYP_MIB2.5.6.m.43978",1,"9",2.7905,1.18715,0.6707,1.40825,1.2314,0.1,0.1,"PARP11 C12orf6"
"CHOYP_MICPUCDRAFT_54866.2.4.m.37897",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,5.44775,"None"
"CHOYP_MICPUCDRAFT_54866.2.4.m.37897",1,"9",0.1,0.1,2.33515,0.1,4.33845,2.2898,0.1,"None"
"CHOYP_MICPUCDRAFT_54866.4.4.m.57185",1,"3",13.85185,1.5288,1.56285,0.1,3.1634,0.1,0.1,"None"
"CHOYP_MICPUCDRAFT_54866.4.4.m.57185",1,"9",13.85185,0.1,0.1,0.1,0.1,0.1,1.56775,"None"
"CHOYP_MICPUN_58704.1.1.m.54967",1,"9",2.59625,2.63955,0.1,0.1,0.1,0.1,0.1,"HEBP2 C6orf34 SOUL"
"CHOYP_MICPUN_58704.1.1.m.54967",1,"3",2.59625,4.919,4.95455,2.7041,2.71815,0.1,0.1,"HEBP2 C6orf34 SOUL"
"CHOYP_MIF.2.2.m.30795",1,"3",0.1,4.073,8.0838,8.4994,0.1,0.1,5.57355,"MIF"
"CHOYP_MIF.2.2.m.30795",1,"9",0.1,4.27505,9.1524,5.12555,4.44275,13.7275,8.30805,"MIF"
"CHOYP_MINP1.1.1.m.13284",1,"3",0.1,0.1,2.3172,1.28065,2.4334,0.1,0.1,"Minpp1 Mipp MNCb-1572"
"CHOYP_MINP1.1.1.m.13284",1,"9",0.1,1.2507,0.1,2.9066,0.1,0.1,2.36105,"Minpp1 Mipp MNCb-1572"
"CHOYP_MINT.1.1.m.54605",1,"9",0.27825,0.46325,0.25015,0.32475,0.48085,0.1743,0.2271,"spen CG18497"
"CHOYP_MINT.1.1.m.54605",1,"3",0.27825,0.65865,0.878,0.34625,0.46415,0.49655,0.45355,"spen CG18497"
"CHOYP_MK01.1.1.m.48878",1,"3",20.0313,17.93175,25.0398,30.80895,22.09525,15.56675,20.90625,"mapk1 mpk1"
"CHOYP_MK01.1.1.m.48878",1,"9",20.0313,20.37825,22.06085,29.49965,22.69745,23.61835,28.45755,"mapk1 mpk1"
"CHOYP_ML12B.1.1.m.27220",1,"3",0.1,0.1,5.65865,5.9496,5.9939,3.1862,7.74155,"mlc-4 C56G7.1"
"CHOYP_ML12B.1.1.m.27220",1,"9",0.1,0.1,3.20935,7.071,6.16515,6.42635,8.6913,"mlc-4 C56G7.1"
"CHOYP_MLE.1.9.m.15462",7,"9",332.974,292.4514,310.5932,280.68625,396.64855,451.3902,311.47925,"mlc-3 F09F7.2"
"CHOYP_MLE.1.9.m.15462",7,"3",332.974,405.21395,268.20645,217.60245,297.9735,423.1871,279.31435,"mlc-3 F09F7.2"
"CHOYP_MLE.4.9.m.38686",1,"9",0.1,0.1,11.1506,4.1914,7.25425,11.18025,20.4117,"cdc4 SPAP8A3.08"
"CHOYP_MLE.4.9.m.38686",1,"3",0.1,0.1,3.30475,0.1,3.48465,3.70565,9.0839,"cdc4 SPAP8A3.08"
"CHOYP_MLL.1.1.m.33426",1,"3",0.1,0.1,0.1,0.1,0.198,0.21185,0.1,"Kmt2b Mll2 Trx2 Wbp7"
"CHOYP_MLL.1.1.m.33426",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Kmt2b Mll2 Trx2 Wbp7"
"CHOYP_MLL3.2.3.m.25295",1,"9",0.607,0.1,0.1,0.1,0.1,0.1,0.1,"KMT2C HALR KIAA1506 MLL3"
"CHOYP_MLL3.2.3.m.25295",1,"3",0.607,0.1,0.39235,0.1,0.2613,0.1,0.1,"KMT2C HALR KIAA1506 MLL3"
"CHOYP_MLP2.4.4.m.62619",1,"9",30.91645,41.9381,39.6707,45.3268,44.9315,45.4598,38.54535,"Mlp84B LIM3 CG10699"
"CHOYP_MLP2.4.4.m.62619",1,"3",30.91645,39.71805,37.4395,36.80435,37.16745,42.0684,41.0444,"Mlp84B LIM3 CG10699"
"CHOYP_MLRA.3.3.m.62296",1,"3",26.51855,67.0892,60.40925,0.1,26.8689,39.74015,39.72875,""
"CHOYP_MLRA.3.3.m.62296",1,"9",26.51855,74.5012,28.80595,0.1,31.6927,36.69525,0.1,""
"CHOYP_MMAC.1.1.m.8063",1,"3",11.9551,9.59425,7.73485,8.13255,8.19305,4.34585,10.58195,"MMACHC RCJMB04_8d5"
"CHOYP_MMAC.1.1.m.8063",1,"9",11.9551,6.0756,8.7573,4.8327,2.15155,6.60895,7.9494,"MMACHC RCJMB04_8d5"
"CHOYP_MMS19.1.1.m.18650",1,"3",2.7682,3.7336,4.2963,4.4743,2.8538,3.62085,0.1,"mms19"
"CHOYP_MMS19.1.1.m.18650",1,"9",2.7682,2.8165,1.21605,2.0099,3.51645,3.05525,3.8696,"mms19"
"CHOYP_MNB.1.1.m.14023",1,"9",1.4732,0.80155,0.1,0.94765,1.61155,2.4432,0.7928,"Dyrk1a Dyrk"
"CHOYP_MNB.1.1.m.14023",1,"3",1.4732,2.12735,2.2227,1.52465,2.2589,2.39895,0.1,"Dyrk1a Dyrk"
"CHOYP_MO25.1.1.m.62210",1,"3",15.3093,14.7434,20.7901,15.61355,17.3292,13.395,20.3162,"Mo25 CG4083"
"CHOYP_MO25.1.1.m.62210",1,"9",15.3093,17.13755,16.90535,22.2678,12.92735,11.7576,19.8237,"Mo25 CG4083"
"CHOYP_MO4L1.1.1.m.8106",1,"9",17.6437,20.32995,10.3377,15.6813,14.9221,14.2703,14.0242,"MRG15 CG6363"
"CHOYP_MO4L1.1.1.m.8106",1,"3",17.6437,21.54985,13.6662,14.44585,15.6961,12.8253,14.0514,"MRG15 CG6363"
"CHOYP_MOB1.1.1.m.19452",1,"9",0.1,2.64245,2.8802,3.11625,2.73,0.1,5.0627,"mats CG13852"
"CHOYP_MOB1.1.1.m.19452",1,"3",0.1,0.1,4.93185,0.1,2.70595,0.1,0.1,"mats CG13852"
"CHOYP_MON2.1.1.m.65761",1,"3",1.3205,0.95225,1.27995,1.34575,2.02225,0.75935,0.87555,"MON2 KIAA1040 SF21"
"CHOYP_MON2.1.1.m.65761",1,"9",1.3205,0.3864,1.4392,0.1,0.69725,0.7268,0.1,"MON2 KIAA1040 SF21"
"CHOYP_MONBRDRAFT_34536.1.1.m.30219",1,"9",5.11705,9.1067,4.23615,3.168,1.406,4.24315,6.3938,"rhmD Bcen2424_6636"
"CHOYP_MONBRDRAFT_34536.1.1.m.30219",1,"3",5.11705,1.27945,9.93205,13.00375,5.22175,4.2042,6.79395,"rhmD Bcen2424_6636"
"CHOYP_MONBRDRAFT_34989.1.1.m.34385",1,"9",6.7506,4.8976,3.19,4.66155,3.05325,1.10175,4.8148,"AOAH"
"CHOYP_MONBRDRAFT_34989.1.1.m.34385",1,"3",6.7506,3.7128,3.73965,1.96595,0.1,2.1226,1.3276,"AOAH"
"CHOYP_MORC2.1.1.m.6240",1,"9",5.79325,2.6769,4.07365,2.56045,3.90135,5.81425,2.70485,"MORC2 KIAA0852 ZCWCC1"
"CHOYP_MORC2.1.1.m.6240",1,"3",5.79325,2.5354,3.0526,2.1491,2.69725,2.8789,3.49625,"MORC2 KIAA0852 ZCWCC1"
"CHOYP_MORC3.1.2.m.38178",1,"9",2.21165,1.4988,0.1,0.94765,0.8269,0.1,1.46935,"Zcwpw2"
"CHOYP_MORC3.1.2.m.38178",1,"3",2.21165,1.41945,2.15395,1.50325,0.81995,0.8642,1.02905,"Zcwpw2"
