"","fc3","fc5","fc7","fc9","fc11","fc13"
"CHOYP_LOC101067857.1.1|m.36995",-2.06525067677539,-2.18742841683296,-3.21453140401742,-4.178795744714,-2.8522361055719,-4.70797567026837
"CHOYP_LOC101068003.1.1|m.14900",-3.59916416725444,-1.6207463725111,-2.66633776136877,-3.62161056196121,-1.67526241403501,1.30981778428297
"CHOYP_LOC101068378.3.3|m.29759",-10.3741365333763,-7.79476112323696,-7.75190118201442,-6.25457006262944,-5.96524951510404,-4.44973325221975
"CHOYP_BRAFLDRAFT_114158.1.1|m.24733",-4.17456650067686,-1.1482039622801,-6.74747817393534,-8.81270573578764,-5.54771231530726,-4.19705728429208
"CHOYP_LOC101069440.1.3|m.4206",-5.62267715291866,-4.40301225565845,-6.62495775082383,-5.70791129972983,-3.10819822299371,-5.84015908793431
"CHOYP_LOC101069588.1.1|m.34189",-3.87219766157103,-3.65752372132769,-4.21523440458229,-4.1516280025936,-5.57398707713046,-5.77279219054377
"CHOYP_LOC101069759.1.1|m.40708",-14.1225723123664,-12.4074491889078,-15.3705451973565,-14.3438607702103,-11.9815538529478,-11.9351764430449
"CHOYP_LOC101071441.1.1|m.64484",-5.45454310022699,-6.79539416303012,-4.78262513311552,-3.862559227035,-3.16069678159256,-5.64424662763853
"CHOYP_LOC101075808.1.1|m.17712",-3.35498943819352,-5.8346428623096,-5.10689555140163,-2.66106881227579,-4.56191285059582,-6.94276519673126
"CHOYP_LOC101078542.1.1|m.44610",-10.5596789891618,-11.5741460507422,-13.7561163591698,-12.930588914105,-13.8232119336345,-12.4407785628103
"CHOYP_BRAFLDRAFT_114379.1.1|m.57424",-13.3417917231669,-11.1137040590032,-12.4139264707697,-13.2338288458511,-15.3663464152027,-13.2410790715885
"CHOYP_LOC101157864.1.2|m.9913",-11.1306303026484,-7.2765512604429,-8.74241818652123,-4.39119430628053,-5.77544407746635,-8.1710228743771
"CHOYP_LOC101158638.2.2|m.27400",-9.76843956605718,-7.09815504944307,-10.78458019823,-7.02209652032305,-2.87705728816669,-7.28176452693741
"CHOYP_LOC101161976.1.1|m.43986",-10.6627321077107,-8.24162835188849,-9.34526910102729,-14.4042237946764,-12.077010498769,-10.2217908977302
"CHOYP_LOC101164444.1.1|m.42364",-4.98639489566134,-3.04441002590077,-5.44085879164269,-5.04559643638402,-1.23058475862862,-1.03562966285381
"CHOYP_LOC101164482.1.1|m.44586",-9.72990047579068,-9.51926684101727,-10.3692372570686,-10.1082408278541,-9.54913987498551,-7.73939346795465
"CHOYP_LOC101165304.1.1|m.54576",-8.99888387957774,-5.03731797887577,-8.20649193435623,-4.43967000070211,-8.36685576358332,-5.82210167954798
"CHOYP_LOC101166335.1.1|m.5463",-12.3892824589192,-12.0339204642475,-13.487619638886,-13.1365714437597,-11.4695823600967,-12.0324205552649
"CHOYP_LOC101169976.1.1|m.55723",-3.76859751610893,-3.49582357118284,-2.8282784808094,-2.9737154217102,-2.96665443708368,-5.46140214023329
"CHOYP_BRAFLDRAFT_114510.1.1|m.52252",-5.10690607572703,-6.32296271244509,-3.40052983223459,-3.25007398832314,-4.57955809151923,-4.12188013960634
"CHOYP_LOC101171340.1.1|m.29474",-2.62167821492382,-6.82833722566353,-8.51908350933176,-5.47055215767671,-6.48020620744395,-3.70700883375579
"CHOYP_LOC101234062.1.1|m.27366",-5.14430065565569,-3.478908403328,-1.71421427977727,-3.71398437172492,-1.90882544040577,-5.52353032636366
"CHOYP_LOC101242114.1.1|m.13149",-6.72562737941335,-5.05671694367035,-5.85336760529489,-4.0738682711511,-3.46838875328812,-2.70574248349472
"CHOYP_LOC101416772.1.1|m.30815",-20.8286487960642,-23.5345614663613,-24.8625745033496,-28.1544516268574,-24.8920129961633,-21.0042646738875
"CHOYP_LOC373275.4.7|m.47547",-7.81169166122069,-8.84504236317199,-9.72343560306644,-11.4017154273711,-10.7586020909644,-9.44666892577146
"CHOYP_AAEL_AAEL009169.1.1|m.24699",-2.94658322599307,-2.72142353938427,-4.37216874397035,-3.3297086637698,-2.94636825736714,-3.36316090248784
"CHOYP_LOC410403.1.1|m.31535",-4.92019597991831,-1.84217080897246,-1.14672168331788,-1.6281042549496,-2.72949580440619,-1.90198930257321
"CHOYP_LOC413005.1.1|m.63172",-5.59364588180646,-4.01889697342701,-2.7605398157952,-3.60717306725851,-2.19141037379317,-2.00125814689349
"CHOYP_LOC551931.1.1|m.9934",-11.4589161777292,-13.4405995156672,-13.0291757641491,-15.5471451830994,-14.5332367035972,-12.0964321246375
"CHOYP_LOC552559.1.2|m.39702",-10.372707800756,-20.7877531150112,-11.2811279325579,-7.5845196926575,-8.3296425646448,-8.33719299017845
"CHOYP_LOC566887.1.1|m.45765",-5.10761328365428,-1.71628153032493,-2.97520704331267,-2.82346959756739,-5.23592832481504,-5.63247298191861
"CHOYP_LOC575405.1.1|m.18640",-9.15889857646616,-8.42452784416513,-8.76214406516193,-8.20988917011205,-9.02431166820806,-11.2668818141154
"CHOYP_LOC575600.1.1|m.27851",-3.95776099037325,-1.17418039934199,-2.76126545525622,-1.53390317517677,-1.9595857655828,-1.18616232927959
"CHOYP_BRAFLDRAFT_114978.1.1|m.43775",-4.63548349210812,-3.36761844463666,-2.26213710789645,-2.04794862804403,-2.07060919567141,-2.37854538609741
"CHOYP_LOC575893.1.1|m.62614",-16.7711198326787,-20.738255292091,-24.6784964214586,-16.1876684839604,-18.3229840146673,-17.3838348242758
"CHOYP_LOC576326.1.1|m.49857",-1.83095673362346,-3.50554346086035,-11.4310423814879,-3.63466065385623,-6.2649719813883,-3.79400721725784
"CHOYP_LOC576511.1.1|m.53180",-11.1817489522282,-9.79890022079153,-8.16944719391336,-11.5088745362007,-9.54958387508359,-10.4973653954356
"CHOYP_LOC577550.1.1|m.36506",-3.62566639659154,-2.39383227339316,-4.83877085237045,-3.1571849800646,-3.37275246388839,-3.22280725759032
"CHOYP_LOC578003.1.1|m.64329",-7.59166239103582,-8.03290457671446,-6.61544857418949,-4.72648524731513,-5.86628716729617,-4.40792396418931
"CHOYP_LOC578284.1.1|m.30567",-5.03377256715856,-3.41390377228484,-3.96663384715117,-4.02550933958766,-3.34873252166852,-3.45987911289785
"CHOYP_BRAFLDRAFT_115040.1.1|m.28389",-3.62485526597699,-4.13197526565863,-5.41593214440658,-5.46158862636519,-4.80432511178514,-5.05548714423404
"CHOYP_LOC578627.1.1|m.61950",-6.29280730664775,-6.15383251460702,-6.69395068023373,-6.78601579235729,-6.58905713714076,-5.61898956877981
"CHOYP_LOC578672.1.2|m.29847",-4.22476925078989,-2.9515010146701,1.61823214140566,-2.6798578684932,-5.27344693658293,-19.4242194592406
"CHOYP_LOC578672.2.2|m.44884",-12.7739598894519,-13.9900175080535,-14.9545704784147,-11.3837622664062,-11.0261194496098,-10.0367852316189
"CHOYP_LOC578680.1.1|m.49370",-5.84812366214047,-5.686790773067,-3.6700614099288,-3.29518375157955,-4.46387738450494,-5.38857020810275
"CHOYP_LOC578881.1.1|m.9743",-3.45230329045266,-3.51786226557676,-1.74018317363662,-6.5930402970961,-3.59732301881975,-2.58027122356352
"CHOYP_BRAFLDRAFT_115208.1.1|m.52467",-6.36691332909306,-3.00375005723269,-3.67172211065283,-3.76489326578367,-6.22971237461321,-5.3689491878062
"CHOYP_LOC579737.1.1|m.14356",-3.50941033440437,-3.77106989827271,-1.75513794534976,-2.39155939380215,-2.70933128509111,-3.03726062336702
"CHOYP_LOC579934.1.1|m.59523",-6.278061846342,-7.5945317760648,-4.94771001948656,-4.84955392998669,-2.75344915811217,-5.02438400829448
"CHOYP_BRAFLDRAFT_115608.1.1|m.25984",-56.3849999108532,-61.449383513203,-65.6508652154845,-63.4445852162135,-57.8703847886574,-59.0047760677102
"CHOYP_LOC580670.5.6|m.34028",-2.33366087753268,-2.48349707944222,-2.61676035930696,-1.0990053387876,-2.24906380825184,-1.59305316492061
"CHOYP_LOC580687.1.1|m.1044",-1.44776274485503,-2.30141010139569,-1.53807972819508,-1.34040317018885,-2.23456950483921,-2.85370512194678
"CHOYP_LOC580832.1.1|m.66146",-6.4854506051412,-7.15119240690238,-6.24362503421943,-7.34748258781538,-5.98866357919533,-5.78937838658126
"CHOYP_LOC580840.1.1|m.45392",-6.57611730504737,-6.73556327458406,-6.12404085278912,-2.23753794805258,-6.3435198927042,-5.28876987214565
"CHOYP_LOC581387.1.1|m.56997",-14.1686840310281,-10.441016600148,-11.7902440630132,-9.06797416006042,-10.2608368925073,-9.13490467307336
"CHOYP_LOC582154.1.1|m.58922",-9.02390332025019,-12.3283224008486,-8.99965083480759,-11.516871020525,-15.3017770734283,-11.7588082829358
"CHOYP_LOC582178.1.1|m.42729",-14.3142248669144,-13.7624780075818,-14.8092972556027,-13.3182575275825,-9.7525770831118,-11.1854252861754
"CHOYP_BRAFLDRAFT_115639.1.1|m.11373",-6.02471935121056,-8.41772480405,-4.91394928512584,-5.3119352222012,-4.947326619726,-3.54822782510624
"CHOYP_LOC582874.1.1|m.5135",-12.3556764468499,-12.3984640923329,-13.0214397650439,-11.3666966933872,-12.7701589015789,-14.1698873280858
"CHOYP_LOC583472.1.1|m.25642",-6.91008233312662,-9.06703448387103,-6.38485918516364,-7.66757677874287,-7.75617913308628,-7.86897427678291
"CHOYP_LOC583890.1.1|m.14405",-11.2693714016204,-9.97496691683438,-12.6606464972571,-16.4829084655941,-14.948288956531,-11.6078652987757
"CHOYP_BRAFLDRAFT_115687.1.1|m.4876",-8.75590264368575,-10.4438219243845,-10.2555972976001,-10.4073177772627,-9.70235588894697,-10.8430637392588
"CHOYP_LOC584281.1.1|m.34958",-14.4908697522657,-13.5218243471832,-15.4413804282269,-13.8230645035947,-12.9993473789433,-14.4733691458458
"CHOYP_LOC584368.1.2|m.10628",-9.45048899932352,-7.53948660396545,-7.42692258130468,-12.7856357937091,-10.4146017367894,-11.6304417878978
"CHOYP_BRAFLDRAFT_115743.1.1|m.61177",-13.952678252076,-12.1001802328911,-12.1104557427809,-11.6310911889838,-12.6322826211171,-9.99289950704153
"CHOYP_LOC586005.1.1|m.63556",-4.54670137074623,-5.2899882388033,-3.54906133197846,-5.5660276657901,-6.09388401421972,-4.44513186267545
"CHOYP_LOC586039.1.1|m.27100",-7.42603102870801,-7.05194994111794,-7.02960476896317,-8.09816777395258,-10.7460002970079,-7.11086215317103
"CHOYP_LOC586678.1.1|m.35070",-2.62064580953208,-2.04329076249551,-3.34843576121288,1.72291617041449,-2.84053721630039,-1.29485786307671
"CHOYP_BRAFLDRAFT_115951.1.1|m.22622",-6.53278041567044,-8.79291804461778,-9.71202657039199,-14.162420411334,-13.3747832149854,-10.532080792454
"CHOYP_LOC586835.1.1|m.9967",-7.52143493999537,-4.32811335208178,-3.85533726563932,-1.69857423478609,-2.56727505555947,-2.27264939492793
"CHOYP_LOC587700.1.1|m.42534",-12.1453331979228,-15.6383001754099,-18.087624890266,-8.99801128897962,-8.76727147653943,-11.7623947912472
"CHOYP_LOC587705.1.2|m.11702",-4.05082877205142,-4.43928905165461,-3.1287982816072,-7.33362942406362,-5.07407159664963,-4.55308075226106
"CHOYP_LOC588440.1.1|m.4951",-9.92594806577493,-11.7359266549882,-10.3549214071978,-10.7510134179906,-10.8542624947651,-7.93076925846776
"CHOYP_BRAFLDRAFT_116041.1.1|m.3962",-6.70674980048929,-5.05851713685246,-4.41751803681157,-2.9617161264059,-4.00134784888587,-8.77931487801879
"CHOYP_LOC589108.1.2|m.9688",-9.60497860064208,-10.1386796473524,-6.43673745054844,-5.18930038645611,-7.00286759076543,-7.91146775636938
"CHOYP_LOC589177.1.1|m.52878",-5.93339225187274,-3.01576226613359,-5.11814396054203,-4.01197140634019,-3.64149328811573,-2.80867549317022
"CHOYP_LOC589201.1.1|m.59863",-2.65266414231182,-2.2827161273951,-3.20544281694381,-1.79451661155831,-1.4120238541081,-2.30644297772423
"CHOYP_LOC589720.1.1|m.63687",-7.58960295474002,-12.1060412489682,-14.003084572466,-9.15432055050141,-6.37268675202048,-9.76589230616081
"CHOYP_LOC590756.2.6|m.28777",-1.94534094097582,-3.98772049842877,-3.08448494779869,-4.44158353180114,-3.62941319237582,-2.57386800725249
"CHOYP_BRAFLDRAFT_116394.1.1|m.57079",-1.55941686977364,-1.66419128300281,1.12201899302886,-2.34472482826218,-3.92043514178799,-3.86848735963067
"CHOYP_LOC590969.1.1|m.15822",1.67836825297952,-1.06547403185161,-2.67633283689898,-1.55310010864017,1.27734181957538,-1.4399941751944
"CHOYP_LOC590971.1.1|m.30661",-11.4175589882068,-13.3546562151112,-12.4248766537797,-16.8520342089371,-14.0082209486135,-10.3092240461043
"CHOYP_LOC591570.1.1|m.4767",-7.05737366068454,-5.79068091308837,-6.10953382957729,-7.61009694186746,-7.99968508927378,-6.76510659063226
"CHOYP_LOC591690.1.1|m.30550",-4.91503363694733,-7.01693102394418,-5.44140333026853,-6.23809586112299,-5.83425361594432,-3.40354988198521
"CHOYP_LOC591797.1.3|m.11527",-13.242178652011,-7.16564254533808,-11.9996872229289,-13.1662204971379,-4.93249228661245,-10.7837158994059
"CHOYP_LOC591898.2.2|m.29158",-2.62192521713796,-1.14737309265116,-4.45014039175779,-1.93821997015753,-3.89256419241453,-3.62809227441114
"CHOYP_LOC591968.1.1|m.37093",-2.20089445055093,-1.60351665778052,-3.59572735826624,-3.39308458159899,-3.1777364890677,-3.44060678475274
"CHOYP_LOC592142.7.9|m.55467",-6.91233369437322,-4.10947848358729,-2.9964165539609,-3.29590437348386,-6.45031011292263,-3.72146091134166
"CHOYP_LOC592215.1.1|m.34856",-3.0651144374976,-2.19980342946716,-2.35875662072439,-2.05102018664002,-1.58441876443315,-4.20411094697704
"CHOYP_LOC592357.1.1|m.27228",-5.24603551333419,-5.64990630627362,-5.82181357406335,-3.69972622124781,-7.18318060694987,-8.38263681269757
"CHOYP_LOC592585.1.1|m.51309",-2.05291711737153,-2.63551371518003,-2.3676403959835,-2.4910124972178,-2.90308124283568,-3.38837348147848
"CHOYP_BRAFLDRAFT_117106.1.1|m.49365",-5.78224119869102,-4.9490165940117,-5.81186337702195,-6.54459806651573,-4.74369372814648,-6.04429573904959
"CHOYP_LOC592990.1.1|m.17663",-2.90361547137874,-2.08505582652331,-3.35017834720718,-2.91916128560439,-1.98216221266962,-1.45963488866094
"CHOYP_LOC593741.1.1|m.11514",-4.6843353452446,-5.61918360162153,-3.67010412073186,-2.72264019534798,-4.92369813458544,-3.1414118207601
"CHOYP_LOC594130.1.1|m.48747",-12.8815604101161,-11.9339811494273,-15.0414842274246,-15.8617186321688,-13.1189944434152,-15.969405813142
"CHOYP_LOC594315.1.1|m.28047",-16.424794447523,-19.3882916733915,-18.6964742999444,-17.5141527380182,-17.4896782879695,-16.7264707198186
"CHOYP_LOC594665.1.1|m.8448",-2.39023216119335,-5.61610494916155,-4.45728745165026,-7.22879057017917,-2.94777388977419,-3.9731278660404
"CHOYP_LOC594665.1.1|m.8449",-15.1194904233436,-17.8607877283728,-15.0935757168086,-16.0182436391555,-13.6036430580246,-14.4245421917233
"CHOYP_LOC654949.1.1|m.9313",-5.22209449275074,-7.96716286477133,-5.23733106319387,-4.18532151652184,-2.23234150230133,-3.31118346857228
"CHOYP_LOC654994.1.1|m.39461",-8.17167706508089,-2.90794759450246,-2.79597593819396,-3.62866798019551,-1.80495168735859,-6.05172367564071
"CHOYP_LOC656201.1.1|m.8657",-6.32575423168846,-4.00105372975926,-4.77917526611556,-3.14949739593903,-5.27828146000337,-7.78879866186965
"CHOYP_LOC656702.1.1|m.14425",-2.73231863330007,-2.54822380899822,-1.12933960173164,-2.13029549663687,-2.51381218598935,-2.55924787549386
"CHOYP_LOC656867.1.1|m.28658",-18.2683763569974,-16.0762017974572,-11.7017009433398,-18.239193451655,-16.4264743390008,-16.4332958971249
"CHOYP_LOC656899.1.1|m.15417",-10.6306881413293,-12.0339432701344,-11.7638467716495,-10.4458660428647,-10.6333862658606,-8.96749203242976
"CHOYP_LOC657473.1.1|m.55374",-4.60330224783793,-4.00021193320488,-4.54365914487712,-5.39993323577521,-1.60274623215213,-2.44414969680657
"CHOYP_LOC658092.1.2|m.22901",-3.19522844278481,-4.11735257841557,-3.86104931980775,-2.91144687871278,-2.72991150825071,-2.98787704048192
"CHOYP_LOC658280.1.1|m.18469",-6.79037094882935,-7.33124717890644,-4.69714353428292,-3.97867731800711,-5.25520860560188,-6.86205589620491
"CHOYP_LOC658611.1.1|m.11239",-1.37494929933922,1.37338215103219,-1.37010452306593,-2.04381685899656,1.21069004297189,-2.72144112825014
"CHOYP_LOC658895.1.1|m.20262",-17.9756322699638,-17.204756458195,-18.2870549964499,-18.7151500996676,-13.9718941602957,-16.6065415338667
"CHOYP_LOC659398.1.1|m.9611",-3.43404146829594,-3.30133942249992,-1.63978385606631,-3.09336461193112,-1.88871327113399,-2.11221751520308
"CHOYP_LOC659512.1.4|m.6122",-30.5910717657169,-23.7445832520834,-15.8694695172597,-10.3267283035552,-17.554612507985,-15.0095227071869
"CHOYP_LOC659512.3.4|m.26463",-19.3326347951542,-23.3412124796824,-25.0745607350592,-27.8965951743293,-21.6987960853292,-20.231196861466
"CHOYP_LOC659512.4.4|m.31246",-3.95556136520619,-4.26580182078813,-2.96957127985817,-5.65160094068508,-3.65396485151722,-5.21068661351681
"CHOYP_BRAFLDRAFT_117275.1.1|m.9900",-6.00597351649818,-4.83109340401252,-7.76325860520214,-6.75358476545775,-10.3330186662299,-8.35989776317652
"CHOYP_LOC660183.1.1|m.8143",-6.22846279325467,-7.76884105400562,-6.68292690654119,-3.02150624491232,-2.59016518893574,-10.6732264015505
"CHOYP_LOC660225.1.1|m.35197",-7.23068859942263,-1.94601212194564,-3.04922493649562,-2.87827612338723,-6.18577070237191,-2.77632417398483
"CHOYP_LOC660381.1.1|m.6379",-2.96928270163607,-2.27577838266857,-2.92073623465564,-4.66545305858173,-1.91124725388692,-3.14402049491427
"CHOYP_LOC660898.1.1|m.38632",-2.71451335279263,-5.24447836337282,-6.34167455109805,-4.14705610451882,-2.52344809059677,-1.89840243185762
"CHOYP_LOC661043.1.1|m.11553",-5.82433156790049,-3.63746712213645,-8.39982574474191,-6.15670543111379,-2.43023915560844,-5.15220039299315
"CHOYP_LOC661829.1.1|m.64858",-5.52158592540207,-4.24422053020507,-2.89723991233477,-3.2999838369784,-4.0445932137126,-5.15143315206506
"CHOYP_LOC663375.1.1|m.11969",-2.95091735467558,-3.51272194980448,-2.16106079740389,-1.06454808512346,-6.0052939233112,-3.75886935609513
"CHOYP_LOC663518.1.1|m.11968",-2.00734925195306,-1.62820555758722,-1.97590117342273,-2.55880934896887,1.49934870539584,-4.36794875571081
"CHOYP_AAEL_AAEL011273.1.1|m.12717",-2.86054661882505,-3.23595318295747,-2.26874252344119,-4.47200394784213,-2.291020267567,1.27725560453793
"CHOYP_LOC664527.1.1|m.16232",-3.821614811759,-2.97166737557647,-1.2635286626682,-1.09937883346718,-1.10692689016961,-2.87835289663496
"CHOYP_LOC720058.1.1|m.11127",-3.2123388857992,-2.22992794723084,-2.18063909104921,-3.02490151635872,-1.91782022720376,-2.60970190560657
"CHOYP_LOC725565.1.1|m.19064",-9.29972900990327,-1.37570242989252,-2.10988839706953,-3.15285153531138,-1.86998560633098,-3.52812238559604
"CHOYP_LOC732900.1.1|m.62814",-13.4126759206489,-13.5351136592606,-14.077764844249,-9.95484651448318,-6.65690069408499,-8.81776286477444
"CHOYP_LOC751836.2.6|m.25437",-2.56198466739742,-4.11650041787843,-2.96762154535112,-3.868837537271,-2.61045319111917,-2.1528090957279
"CHOYP_LOC753939.1.1|m.44379",-5.18422697891109,-6.03453874910684,-3.75304896739617,-2.78482993081007,-2.07676542653627,-4.59456034036208
"CHOYP_LOC754102.1.1|m.57575",-7.65859385048079,-10.1929765383907,-12.1097571153958,-10.6752773129213,-13.13428182888,-13.8046159879897
"CHOYP_LOC754557.1.2|m.5492",-14.5191224873879,-16.3091560170731,-19.3382816612115,-15.8499908912883,-16.275873818764,-18.8679597153733
"CHOYP_LOC754557.2.2|m.22904",-6.17227608415163,-2.91250057479925,-5.77604119310462,-4.18163143856612,-3.72470737863731,-7.34606861350151
"CHOYP_LOC756760.1.1|m.1259",-8.91003051800338,-3.77570669074744,-5.91502152083724,-9.10457458394952,-8.30825640312016,-10.1542705935646
"CHOYP_BRAFLDRAFT_117612.1.1|m.28286",-15.4685369088211,-15.2311306364085,-13.2599636190397,-14.4557414746401,-12.2189824983768,-11.6063570521357
"CHOYP_LOC763463.1.1|m.1366",-14.0274732762792,-11.4813111738815,-10.5811386347724,-10.3499021792202,-13.8686663923048,-10.86028858372
"CHOYP_LOC764565.1.1|m.3966",-5.88980124139985,-3.69556513797507,-3.7468320822292,-9.26165953124177,-6.32074121785578,-5.39380830258955
"CHOYP_LOC778718.1.1|m.29230",-3.52551449752659,-10.2145106202529,-6.59860763309067,-9.26949665757165,-8.30525740325216,-19.5960274554402
"CHOYP_LONM.1.1|m.7031",-5.22279955957616,-3.47152531882086,-3.07218304327653,-3.67866533009648,-3.33852640875905,-2.32055717049151
"CHOYP_LRC40.1.2|m.20043",-2.52885517239381,-3.03623313016155,-2.85777232370934,-2.7155031052209,-3.93786389764192,-2.38665331322564
"CHOYP_LRP5.1.3|m.18025",-18.5778797960512,-16.4963652670766,-19.5260054092921,-15.8692449678377,-16.5792940662616,-21.8870424408863
"CHOYP_LSM12.1.1|m.24998",-4.84870042284282,-3.80870983683007,-2.19979710022234,-6.66712467128934,-8.73353828804209,-4.14310561267431
"CHOYP_LSM2.1.2|m.54283",-14.3575485840271,-11.9545643744446,-10.391640628269,-17.3329446375095,-12.3724669518309,-8.91396092417476
"CHOYP_LYPA2.1.1|m.45740",-8.39456458484499,-4.34039399551362,-5.03228508486968,-9.84659163152464,-10.3677625984459,-12.2289135969742
