"","ID","Cluster","D3","D5","D7","D9","D11","D13"
"13365","9_CHOYP_LOC101174856.1.1.m.47585",3,0.6802,0.1,0.4574,0.1,0.1,0.1
"13366","9_CHOYP_LOC101175128.1.1.m.13811",3,0.5425,0.5761,0.1,1.0741,1.0701,0.9684
"13367","9_CHOYP_LOC101175542.1.1.m.39653",3,0.1,0.93015,1.013,0.1,0.1,0.1
"13368","9_CHOYP_LOC101175582.1.1.m.59321",1,27.2861,24.4138,17.95415,21.50635,24.4225,24.0013
"13369","9_CHOYP_LOC101175670.1.1.m.37",1,3.4015,13.5427,10.64445,2.373,14.6106,5.4555
"13370","9_CHOYP_LOC101234062.1.1.m.27366",1,12.51425,8.47645,3.73195,6.4996,3.4737,12.2435
"13371","9_CHOYP_LOC101236385.3.6.m.4348",4,0.1,0.1,0.1,0.1,0.1,0.1
"13372","9_CHOYP_LOC101238350.1.1.m.23002",4,0.1,0.1,0.1,0.1,0.1,0.1
"13373","9_CHOYP_LOC101242114.1.1.m.13149",1,9.1139,11.5061,12.66555,9.47215,8.24335,5.9238
"13374","9_CHOYP_LOC101242248.1.2.m.24785",4,0.1,0.1,0.1,0.52965,0.1,0.1
"13375","9_CHOYP_LOC101242430.1.2.m.23519",4,0.1,0.1,0.1,0.1,0.1,1.44645
"13376","9_CHOYP_LOC101345275.1.1.m.1796",3,0.8263,0.87455,0.1,0.1,0.1,2.2851
"13377","9_CHOYP_LOC101384981.1.1.m.53468",4,0.1,0.1,0.1,0.1,0.1,0.7147
"13378","9_CHOYP_LOC101416772.1.1.m.30815",1,91.1377,103.1147,113.5312,124.87945,121.16095,97.49705
"13379","9_CHOYP_LOC101439509.1.1.m.65851",1,17.28305,11.52505,13.01855,6.33095,2.1916,4.73545
"13380","9_CHOYP_LOC373223.1.1.m.48226",1,7.2162,4.78065,5.29455,5.7761,10.2309,10.86235
"13381","9_CHOYP_LOC373229.2.3.m.43412",4,0.1,0.1,0.1,0.1,0.1,0.2834
"13382","9_CHOYP_LOC373274.1.1.m.29721",1,3.04355,9.897,2.47825,4.21885,2.2668,7.9494
"13383","9_CHOYP_LOC373275.4.7.m.47547",1,26.7502,30.83885,32.97175,38.35745,38.9967,33.5064
"13384","9_CHOYP_LOC373275.6.7.m.57854",1,46.4125,1.54695,10.084,5.8778,42.8587,30.0978
"13385","9_CHOYP_LOC373275.7.7.m.63851",3,0.1,0.1,6.1315,0.1,0.1,0.1
"13386","9_CHOYP_LOC408431.1.1.m.18046",4,0.1,0.1,0.1,0.87285,0.1,0.1
"13387","9_CHOYP_LOC408643.1.1.m.50154",3,4.14995,3.08185,4.94335,1.48545,6.02835,1.39245
"13388","9_CHOYP_LOC409619.1.4.m.13984",4,0.1,0.1,0.4776,0.25875,0.1,0.24855
"13389","9_CHOYP_LOC410403.1.1.m.31535",1,10.97015,4.85145,2.67665,4.5579,4.75105,4.2995
"13390","9_CHOYP_LOC410511.1.2.m.10509",4,0.1,0.5469,0.6088,0.1,0.1,0.1
"13391","9_CHOYP_LOC411194.1.1.m.8502",4,0.1,0.1,0.1,0.1,0.1,0.1
"13392","9_CHOYP_LOC412116.1.1.m.42829",1,14.11955,11.96175,7.19835,9.4219,13.1263,11.8601
"13393","9_CHOYP_LOC413005.1.1.m.63172",1,13.3078,9.58475,7.05245,9.23115,4.792,4.33425
"13394","9_CHOYP_LOC420515.1.1.m.15613",4,0.1,0.1,0.1,0.1,0.1,0.3626
"13395","9_CHOYP_LOC494408.1.1.m.29208",6,22.9108,0.1,0.1,0.1,0.1,0.1
"13396","9_CHOYP_LOC496139.1.1.m.39321",4,0.1,3.6445,0.1,0.1,0.1,0.1
"13397","9_CHOYP_LOC549476.1.1.m.42388",1,119.84315,125.73195,92.54065,158.1455,129.91945,167.89945
"13398","9_CHOYP_LOC551931.1.1.m.9934",1,46.97415,55.1615,52.5945,63.58685,63.1652,48.846
"13399","9_CHOYP_LOC552012.1.1.m.65224",4,0.1,0.1,0.1,0.1,0.1,0.1
"13400","9_CHOYP_LOC552024.1.1.m.5290",1,13.42195,8.0728,8.8768,3.0989,4.83005,14.5837
"13401","9_CHOYP_LOC552081.1.1.m.51439",3,1.12035,1.1869,1.3285,1.1565,0.1,2.0927
"13402","9_CHOYP_LOC552559.1.2.m.39702",1,39.07335,72.64355,39.9711,29.00905,30.05185,32.9416
"13403","9_CHOYP_LOC552662.1.1.m.15078",4,0.1,0.1,0.1,0.9181,0.1,0.1
"13404","9_CHOYP_LOC557305.1.1.m.18011",3,2.21685,0.1,0.1,3.015,1.6046,4.96305
"13405","9_CHOYP_LOC558150.4.4.m.53050",4,0.1,0.1,0.1,0.2477,0.1,0.1
"13406","9_CHOYP_LOC558213.1.1.m.27293",4,0.1,0.5931,0.1,0.1,0.5925,0.1
"13407","9_CHOYP_LOC559490.1.1.m.44696",1,6.0924,3.29475,3.6989,3.20805,9.86895,5.97275
"13408","9_CHOYP_LOC562156.1.2.m.16403",4,0.69275,0.1,0.1,0.1,0.1,0.1
"13409","9_CHOYP_LOC564392.1.1.m.29701",1,0.1,8.2807,12.21585,2.6562,0.1,0.1
"13410","9_CHOYP_LOC565211.1.2.m.34982",4,0.1,0.1,0.1,0.1,0.1,0.1
"13411","9_CHOYP_LOC565211.2.2.m.55017",4,0.1,0.1,0.1,0.6096,0.1,0.1
"13412","9_CHOYP_LOC566621.1.1.m.45550",4,0.1,0.1,0.1,0.1,1.12035,1.03865
"13413","9_CHOYP_LOC566887.1.1.m.45765",1,8.0105,4.3319,7.1599,6.24775,8.73145,13.74125
"13414","9_CHOYP_LOC567383.1.1.m.16245",4,0.1,0.48945,0.5442,0.4777,0.1,1.20885
"13415","9_CHOYP_LOC567820.1.1.m.51203",4,0.1,0.1,0.1,0.1,0.1,0.1
"13416","9_CHOYP_LOC569612.1.1.m.18528",4,1.97445,0.1,0.1,0.1,0.1,0.1
"13417","9_CHOYP_LOC571721.1.3.m.36443",4,0.1,0.7674,0.1,0.73275,0.1,0.1
"13418","9_CHOYP_LOC571721.2.3.m.53122",3,0.9369,0.56285,1.67795,0.1,0.1,0.1
"13419","9_CHOYP_LOC574569.1.1.m.61069",3,0.1,0.9264,0.1,0.1,0.909,1.56955
"13420","9_CHOYP_LOC574602.1.1.m.44079",4,0.1,0.1,0.1,0.1,0.1,0.1
"13421","9_CHOYP_LOC574740.1.1.m.29924",3,4.6943,5.7965,4.00245,0.1,3.6408,1.31545
"13422","9_CHOYP_LOC574855.1.9.m.547",3,0.1,0.1,1.89945,1.6586,1.7384,4.5577
"13423","9_CHOYP_LOC574855.4.9.m.22339",3,0.1,0.1,0.1,0.1,1.80795,1.6383
"13424","9_CHOYP_LOC574855.6.9.m.46549",3,0.1,0.1,1.9787,1.72755,1.77785,1.6111
"13425","9_CHOYP_LOC574928.1.2.m.48221",1,12.0867,16.27245,12.61535,14.13585,18.0196,14.8119
"13426","9_CHOYP_LOC574943.1.1.m.56446",4,0.1,0.1,0.1,0.1,0.1,4.314
"13427","9_CHOYP_LOC575058.1.1.m.9531",3,0.1,0.1,3.32455,0.1,0.1,0.1
"13428","9_CHOYP_LOC575132.2.2.m.66125",1,30.33695,48.1822,47.50855,31.53685,25.95845,35.9111
"13429","9_CHOYP_LOC575161.4.5.m.42590",4,0.3039,0.31965,0.1,0.1,0.1,0.74185
"13430","9_CHOYP_LOC575161.5.5.m.55590",4,0.27305,0.2869,0.3164,0.1,0.1,0.1
"13431","9_CHOYP_LOC575203.2.6.m.6856",1,100.46485,93.80245,109.6498,125.61855,119.8704,78.46775
"13432","9_CHOYP_LOC575203.6.6.m.30705",1,129.7868,112.74255,113.3455,115.1805,121.83905,113.3415
"13433","9_CHOYP_LOC575264.1.1.m.10111",3,3.7623,2.1066,5.5814,1.95235,1.0579,0.96065
"13434","9_CHOYP_LOC575405.1.1.m.18640",1,29.23795,28.5932,31.5785,30.3951,32.6246,36.72275
"13435","9_CHOYP_LOC575478.1.1.m.6923",4,0.1,0.1,0.1,0.1,0.1,0.1
"13436","9_CHOYP_LOC575509.2.2.m.63548",1,7.19215,4.6579,4.29675,5.22755,6.24435,4.2282
"13437","9_CHOYP_LOC575600.1.1.m.27851",3,6.39785,2.30105,5.09185,2.2143,2.37995,1.08285
"13438","9_CHOYP_LOC575625.1.2.m.50064",3,0.77945,0.84185,0.9291,0.45405,0.4762,0.76415
"13439","9_CHOYP_LOC575793.1.2.m.34690",3,4.36015,2.3545,3.89155,4.52585,2.3617,1.10685
"13440","9_CHOYP_LOC575793.1.2.m.34691",2,0.1,0.1,0.1,0.1,0.1,8.0872
"13441","9_CHOYP_LOC575893.1.1.m.62614",1,73.3824,91.99185,107.22575,71.3597,81.89105,78.9262
"13442","9_CHOYP_LOC575944.1.5.m.22547",4,0.1,0.1,0.1,0.1,0.1,2.68955
"13443","9_CHOYP_LOC575944.3.5.m.24887",4,0.1,0.1,0.1,0.8308,0.1,0.7928
"13444","9_CHOYP_LOC576041.1.1.m.28220",3,5.4765,2.0467,6.5111,3.7909,2.0071,0.1
"13445","9_CHOYP_LOC576200.3.4.m.38681",3,1.3448,0.1,3.0956,0.1,4.2068,1.33705
"13446","9_CHOYP_LOC576326.1.1.m.49857",1,1.9107,8.06135,17.7946,3.87875,12.1674,10.9765
"13447","9_CHOYP_LOC576341.1.2.m.9414",4,0.1,0.1,0.1,0.1,0.1,0.1
"13448","9_CHOYP_LOC576498.1.1.m.10455",3,5.9038,1.30845,0.1,0.1,0.1,1.19545
"13449","9_CHOYP_LOC576511.1.1.m.53180",1,40.44145,35.61295,29.33275,40.66605,35.24875,35.793
"13450","9_CHOYP_LOC576660.1.1.m.33760",4,2.3602,0.1,0.1,0.8689,0.1,0.1
"13451","9_CHOYP_LOC576665.1.2.m.10867",4,5.3114,0.1,0.1,0.1,0.1,0.1
"13452","9_CHOYP_LOC576665.1.2.m.10868",4,1.92135,0.1,0.1,0.1,0.1,0.1
"13453","9_CHOYP_LOC576698.1.1.m.32335",3,6.3143,6.81305,3.76595,0.1,0.1,0.1
"13454","9_CHOYP_LOC576797.1.1.m.8986",3,1.94015,0.1,4.4933,2.00395,2.1111,1.9182
"13455","9_CHOYP_LOC577063.1.1.m.30814",4,5.4187,0.1,0.1,0.1,0.1,0.1
"13456","9_CHOYP_LOC577184.1.1.m.62005",3,1.1675,1.52095,0.8369,1.45695,1.26315,1.3794
"13457","9_CHOYP_LOC577190.1.1.m.18117",3,1.6419,1.7505,1.00615,1.6592,0.1,0.1
"13458","9_CHOYP_LOC577313.2.5.m.45484",2,0.1,0.1,0.1,0.1,0.1,9.89475
"13459","9_CHOYP_LOC577338.1.1.m.9819",4,1.7678,0.9623,0.1,0.1,0.1,0.1
"13460","9_CHOYP_LOC577351.1.1.m.17664",4,0.1,0.1,0.1,0.1,0.1,0.1
"13461","9_CHOYP_LOC577371.1.2.m.46335",3,3.3782,2.73985,2.44705,0.1,0.1,1.4229
"13462","9_CHOYP_LOC577550.1.1.m.36506",1,8.37195,6.44335,11.4237,7.46725,7.75265,7.0121
"13463","9_CHOYP_LOC577551.1.1.m.30278",2,0.1,0.1,7.00925,0.1,6.31365,9.47185
"13464","9_CHOYP_LOC577573.1.1.m.13979",4,0.5076,0.1,0.1,0.1,0.1,0.1
"13465","9_CHOYP_LOC577730.2.5.m.11065",1,20.0978,11.0676,11.99545,5.2664,0.1,14.68525
"13466","9_CHOYP_LOC577805.1.4.m.9698",4,0.26135,0.45475,0.63235,0.1,0.2775,0.1
"13467","9_CHOYP_LOC577805.3.4.m.46026",4,0.1,0.1,0.1,0.1,0.1,0.1
"13468","9_CHOYP_LOC577905.1.2.m.2598",1,11.08455,18.53155,11.748,12.788,18.6869,19.2208
"13469","9_CHOYP_LOC577931.3.3.m.35020",3,0.71605,2.32385,1.1856,0.34515,0.8977,1.13405
"13470","9_CHOYP_LOC578003.1.1.m.64329",1,25.54845,26.5692,23.4466,16.3544,18.16305,14.4736
"13471","9_CHOYP_LOC578045.4.5.m.61073",3,0.1,0.1,1.1198,0.9759,0.1,0.1
"13472","9_CHOYP_LOC578045.5.5.m.65293",4,0.1,0.1,0.1,0.56775,1.11655,0.1
"13473","9_CHOYP_LOC578169.1.1.m.63470",4,1.0407,0.6043,0.1,0.1,0.1,0.1
"13474","9_CHOYP_LOC578260.1.1.m.21677",3,3.1308,3.3813,3.73195,3.25385,1.76185,0.1
"13475","9_CHOYP_LOC578280.1.1.m.42277",4,0.1,0.8046,0.1,0.1,0.1,0.1
"13476","9_CHOYP_LOC578284.1.1.m.30567",1,11.40775,7.35845,8.15885,8.30225,8.6392,6.7103
"13477","9_CHOYP_LOC578349.1.1.m.51923",1,5.57965,3.1044,9.9601,8.69115,6.04465,10.9403
"13478","9_CHOYP_LOC578371.1.1.m.56054",4,0.5429,0.1,0.1,0.1,0.1,0.1
"13479","9_CHOYP_LOC578464.1.1.m.46553",3,0.1,0.1,2.5159,0.1,0.1,1.0732
"13480","9_CHOYP_LOC578599.1.8.m.12749",4,0.1,0.1,0.5698,0.1,0.1,0.1
"13481","9_CHOYP_LOC578599.8.8.m.57682",4,0.1,0.1,0.1,0.1,0.52885,0.1
"13482","9_CHOYP_LOC578600.1.1.m.45849",4,0.1,0.9113,0.6721,0.1,0.33675,0.30425
"13483","9_CHOYP_LOC578627.1.1.m.61950",1,21.06705,17.06445,18.8649,19.1649,19.99675,18.1004
"13484","9_CHOYP_LOC578656.8.15.m.42294",4,1.46265,2.10415,0.1,0.1,0.1,0.1
"13485","9_CHOYP_LOC578656.9.15.m.53454",4,0.1,0.1,0.1,0.1,0.1,0.1
"13486","9_CHOYP_LOC578672.1.2.m.29847",1,9.8943,5.97355,1.5336,7.1474,10.73415,11.51525
"13487","9_CHOYP_LOC578672.2.2.m.44884",1,51.98015,56.1387,61.2255,44.88525,44.1241,42.3503
"13488","9_CHOYP_LOC578680.1.1.m.49370",1,21.41595,18.1081,11.1032,9.676,12.0901,12.78475
"13489","9_CHOYP_LOC578781.1.5.m.2353",3,1.56835,0.425,0.4677,0.67885,0.846,1.28855
"13490","9_CHOYP_LOC578781.2.5.m.8827",3,0.75775,0.43855,0.63555,0.4179,1.14975,0.39405
"13491","9_CHOYP_LOC578858.2.2.m.25157",1,22.2345,19.9109,19.8981,23.129,14.03875,10.9444
"13492","9_CHOYP_LOC578881.1.1.m.9743",1,4.8212,6.8884,3.8276,11.6763,8.7459,6.2961
"13493","9_CHOYP_LOC578897.1.1.m.11932",4,0.1,0.1,0.1,0.1,0.1,0.1
"13494","9_CHOYP_LOC578968.1.2.m.41294",3,0.7943,0.84505,0.93535,0.8277,0.1,0.78985
"13495","9_CHOYP_LOC578968.2.2.m.54316",4,0.1,0.1,1.7253,0.1,0.1,0.1
"13496","9_CHOYP_LOC578979.1.1.m.10409",4,1.80045,0.1,0.1,0.1,0.1,0.1
"13497","9_CHOYP_LOC579012.1.1.m.10830",3,6.87695,0.78295,3.2808,1.4767,0.1,0.1
"13498","9_CHOYP_LOC579123.1.1.m.65215",3,0.4483,0.4848,0.52105,0.1,0.1,0.1
"13499","9_CHOYP_LOC579332.1.1.m.41750",3,3.85025,4.1775,3.5246,2.151,2.56515,3.18865
"13500","9_CHOYP_LOC579381.1.1.m.10900",4,0.1,0.1,0.1,0.1,0.1,0.1
"13501","9_CHOYP_LOC579644.1.1.m.16828",4,0.7732,0.1,0.1,0.1,0.1,0.1
"13502","9_CHOYP_LOC579656.3.5.m.41908",5,0.1,0.1,0.1,1.59715,0.1,0.1
"13503","9_CHOYP_LOC579681.1.1.m.25827",1,42.56855,31.2843,14.2161,56.62275,48.1292,41.78365
"13504","9_CHOYP_LOC579713.1.1.m.17440",1,12.1744,4.48875,19.28325,16.8544,0.1,0.1
"13505","9_CHOYP_LOC579737.1.1.m.14356",1,6.51495,8.7953,3.8829,5.08245,5.31005,5.5975
"13506","9_CHOYP_LOC579832.2.2.m.47454",3,0.67995,1.36465,1.50615,1.3132,0.1,1.27505
"13507","9_CHOYP_LOC579833.1.1.m.23271",1,0.1,8.2807,9.1394,7.9686,4.1639,0.1
"13508","9_CHOYP_LOC579914.1.1.m.13347",4,0.36255,0.1,0.1,0.1,0.1,0.1
"13509","9_CHOYP_LOC579934.1.1.m.59523",1,18.23705,21.432,15.8058,15.5079,7.1485,14.60665
"13510","9_CHOYP_LOC579946.11.24.m.42367",4,0.1,0.1,0.41525,0.36925,0.38045,0.1
"13511","9_CHOYP_LOC579946.17.24.m.53406",4,0.1,0.8393,0.1,0.4341,0.1,0.1
"13512","9_CHOYP_LOC579946.20.24.m.55163",4,0.1,1.077,0.1,0.55225,0.1,0.1
"13513","9_CHOYP_LOC579946.7.24.m.39737",3,1.57705,2.8336,1.88475,5.47405,2.834,3.1179
"13514","9_CHOYP_LOC580197.1.1.m.4591",3,0.1,0.1,2.4103,0.1,0.1,0.1
"13515","9_CHOYP_LOC580207.1.1.m.49071",3,6.3677,3.5358,3.8265,6.61795,1.7583,7.7862
"13516","9_CHOYP_LOC580355.1.1.m.29389",4,0.1,0.1,0.1,0.1,0.1,0.1
"13517","9_CHOYP_LOC580466.1.2.m.18704",3,1.8453,2.0212,0.1,3.7424,0.1,0.1
"13518","9_CHOYP_LOC580666.1.2.m.21929",3,0.1,5.011,5.5516,4.84045,5.04785,4.56555
"13519","9_CHOYP_LOC580669.1.1.m.7758",4,0.1,0.1,0.1,0.1,0.1,0.1
"13520","9_CHOYP_LOC580670.1.6.m.4085",4,0.1,0.79755,0.1,0.7812,0.81745,0.1
"13521","9_CHOYP_LOC580670.5.6.m.34028",3,0.50725,1.2344,1.36005,0.76255,1.2325,1.7929
"13522","9_CHOYP_LOC580670.6.6.m.40875",4,0.5903,0.64325,0.64485,0.2382,0.1,1.23365
"13523","9_CHOYP_LOC580675.1.1.m.44042",4,0.1,0.1,0.1,0.1,0.1,0.1
"13524","9_CHOYP_LOC580687.1.1.m.1044",3,0.87035,1.86705,1.5536,1.35795,2.3527,1.2846
"13525","9_CHOYP_LOC580832.1.1.m.66146",1,21.8265,20.73905,18.39215,20.0355,16.6618,18.89145
"13526","9_CHOYP_LOC580840.1.1.m.45392",1,23.48845,22.54195,21.7848,8.1279,8.4492,15.2903
"13527","9_CHOYP_LOC581113.2.2.m.57598",3,5.2505,3.59015,3.9469,2.5816,2.9998,2.72155
"13528","9_CHOYP_LOC581128.1.1.m.46711",4,0.1,0.1,0.917,0.1,0.1,0.1
"13529","9_CHOYP_LOC581183.1.1.m.49767",4,3.76955,0.1,0.1,0.1,0.1,0.1
"13530","9_CHOYP_LOC581387.1.1.m.56997",1,56.7046,41.52475,45.833,34.2193,35.7163,32.3276
"13531","9_CHOYP_LOC581447.1.1.m.65782",3,0.1,0.6503,0.71845,1.81145,2.46895,0.1
"13532","9_CHOYP_LOC581452.2.4.m.25348",4,0.1,0.1,0.1,0.1,0.1,0.94375
"13533","9_CHOYP_LOC581452.3.4.m.41000",4,0.66215,0.1,0.1,0.1,0.1,0.1
"13534","9_CHOYP_LOC581491.1.2.m.56125",3,0.5963,0.9705,1.0645,0.1,0.1,0.34555
"13535","9_CHOYP_LOC581508.1.1.m.26966",4,0.1,0.1,0.1,0.1,0.1,3.3614
"13536","9_CHOYP_LOC581594.2.3.m.34837",1,21.4683,17.30995,12.79515,11.15605,17.65765,20.93075
"13537","9_CHOYP_LOC581711.1.1.m.14276",3,0.1,2.20155,0.1,2.14405,2.21755,0.1
"13538","9_CHOYP_LOC581748.1.1.m.47690",4,0.1,0.1,0.1,0.1,0.1,0.575
"13539","9_CHOYP_LOC581773.1.1.m.56865",4,0.6244,0.38255,0.1,0.3737,0.1,0.3527
"13540","9_CHOYP_LOC581886.1.3.m.23639",4,1.59495,0.1,0.1,0.1,0.63085,0.1
"13541","9_CHOYP_LOC581927.10.27.m.32671",4,1.66935,0.1,0.1,0.1,0.1,0.1
"13542","9_CHOYP_LOC581927.9.27.m.31886",4,0.51865,0.1,0.1,0.1,0.1,0.1
"13543","9_CHOYP_LOC582121.1.1.m.30176",3,2.56425,5.40905,4.51575,7.8551,10.9521,0.1
"13544","9_CHOYP_LOC582154.1.1.m.58922",1,28.33915,43.01885,33.81535,43.3247,57.8675,45.73175
"13545","9_CHOYP_LOC582174.2.16.m.16430",3,0.7132,0.1,0.3633,0.1555,0.1592,0.5986
"13546","9_CHOYP_LOC582178.1.1.m.42729",1,57.9451,55.30095,60.9686,54.72975,39.90115,45.7818
"13547","9_CHOYP_LOC582352.1.1.m.30199",4,0.1,0.1,0.1,0.1,0.1,0.86545
"13548","9_CHOYP_LOC582570.1.1.m.65944",4,0.1,0.1,0.1,0.1,0.1,0.1
"13549","9_CHOYP_LOC582626.1.1.m.5567",3,1.6066,3.37195,3.7216,0.1,0.1,1.5635
"13550","9_CHOYP_LOC582726.1.1.m.29762",3,0.4836,0.93925,0.56575,0.1,0.1,0.1
"13551","9_CHOYP_LOC582782.1.4.m.8110",3,0.1,0.1,1.03735,1.7303,0.1,1.63215
"13552","9_CHOYP_LOC582782.4.4.m.62807",3,0.1,0.1,0.1,1.0436,0.1,3.7584
"13553","9_CHOYP_LOC582784.1.1.m.53921",3,2.17865,2.2924,1.30885,0.1,0.1,1.07895
"13554","9_CHOYP_LOC582874.1.1.m.5135",1,46.97255,49.0319,50.6519,44.93015,48.36135,56.9054
"13555","9_CHOYP_LOC583072.4.25.m.20255",4,0.1,0.1,0.1,0.1,0.1,0.1
"13556","9_CHOYP_LOC583138.1.1.m.8990",3,5.49425,1.0516,5.4471,1.9563,2.9826,1.8636
"13557","9_CHOYP_LOC583253.1.1.m.11773",4,0.1,0.1,0.1,0.1,0.1,0.6319
"13558","9_CHOYP_LOC583472.1.1.m.25642",1,22.23285,28.10895,20.10665,23.1109,24.0958,21.82355
"13559","9_CHOYP_LOC583843.1.1.m.11191",4,0.1,0.1,1.144,0.1,1.0586,0.9642
"13560","9_CHOYP_LOC583865.2.2.m.15485",3,2.3343,2.49015,2.7941,0.1,0.1,4.4917
"13561","9_CHOYP_LOC583890.1.1.m.14405",1,34.81665,30.91435,45.3233,55.92865,61.7365,46.45475
"13562","9_CHOYP_LOC583954.1.1.m.777",3,1.19635,0.1,1.41925,1.23505,0.1,0.1
"13563","9_CHOYP_LOC584001.1.1.m.46452",3,1.5966,0.1,0.66325,1.122,0.1,1.05255
"13564","9_CHOYP_LOC584015.1.1.m.10227",4,0.1,0.1,1.2159,0.1,0.1,0.1
"13565","9_CHOYP_LOC584052.1.1.m.6375",5,0.1,0.1,0.1,2.12475,0.1,0.1
"13566","9_CHOYP_LOC584058.1.1.m.59244",4,0.1,0.1,0.1,0.1,0.1,0.1
"13567","9_CHOYP_LOC584062.1.1.m.62279",4,7.69345,0.1,2.3539,0.1,4.16725,0.1
"13568","9_CHOYP_LOC584095.1.1.m.6815",3,1.888,1.21575,1.3458,0.4408,0.4545,0.42365
"13569","9_CHOYP_LOC584238.1.1.m.30307",1,2.5927,2.8418,6.07915,5.3004,0.1,7.52735
"13570","9_CHOYP_LOC584270.1.1.m.49225",3,0.1,0.1,3.6989,6.39755,3.3812,0.1
"13571","9_CHOYP_LOC584281.1.1.m.34958",1,55.8379,52.72875,62.9502,55.94405,53.86935,57.737
"13572","9_CHOYP_LOC584318.1.1.m.35309",4,0.1,0.1,0.1,0.1,0.1,0.49795
"13573","9_CHOYP_LOC584333.1.1.m.42540",4,0.1,0.1,0.1,0.1,0.1,0.1
"13574","9_CHOYP_LOC584364.2.2.m.57790",1,0.1,0.1,0.1,23.38035,0.1,0.1
"13575","9_CHOYP_LOC584368.1.2.m.10628",1,33.86535,26.42435,25.7132,41.61445,36.72855,39.2141
"13576","9_CHOYP_LOC584392.1.1.m.24512",4,3.12785,1.16165,0.1,1.1373,0.1,1.0844
"13577","9_CHOYP_LOC584416.1.1.m.34286",4,1.42055,0.1,0.1,0.1,0.1,0.1
"13578","9_CHOYP_LOC584481.10.10.m.66365",4,0.1,0.1,1.0567,0.1,0.1,0.1
"13579","9_CHOYP_LOC584481.5.10.m.52126",3,1.53555,2.57175,2.74105,0.1,0.8739,4.5162
"13580","9_CHOYP_LOC584481.8.10.m.61433",4,0.1,0.1,0.1,0.1,0.1,0.1
"13581","9_CHOYP_LOC584567.1.1.m.29825",3,3.02185,3.35525,0.1,6.27005,2.25095,1.04745
"13582","9_CHOYP_LOC584665.1.1.m.28760",3,1.6992,1.8617,0.7225,0.1,0.1,0.61195
"13583","9_CHOYP_LOC584905.1.1.m.51595",4,0.1,0.1,0.1,0.1,0.1,0.1
"13584","9_CHOYP_LOC585032.1.2.m.1235",4,0.1,2.06305,0.1,0.1,0.1,0.1
"13585","9_CHOYP_LOC585158.1.2.m.18137",1,14.62355,10.6114,0.1,7.6127,2.66795,7.1487
"13586","9_CHOYP_LOC585322.1.2.m.8217",3,3.86145,2.95315,1.31455,1.7178,1.256,1.6158
"13587","9_CHOYP_LOC585438.1.1.m.44017",3,1.21585,1.2954,2.8236,3.64235,0.1,0.1
"13588","9_CHOYP_LOC585494.1.1.m.64158",4,0.1,0.1,0.1,0.1,0.1,0.1
"13589","9_CHOYP_LOC585591.1.1.m.62390",3,3.70795,6.04015,0.1,1.94075,0.1,5.34415
"13590","9_CHOYP_LOC585638.1.1.m.10100",4,0.9372,0.1,0.1,0.1,0.1,0.1
"13591","9_CHOYP_LOC585734.1.1.m.36212",4,0.1,0.1,0.1,0.1,0.1,0.1
"13592","9_CHOYP_LOC585839.1.1.m.51865",4,0.1,0.1,0.1,0.1,0.1,0.1
"13593","9_CHOYP_LOC585963.1.2.m.36775",4,0.1,0.1,0.1,0.1,0.1,0.1
"13594","9_CHOYP_LOC585972.1.1.m.25356",4,1.7224,0.1,0.1,0.1,0.1,0.1
"13595","9_CHOYP_LOC586005.1.1.m.63556",1,10.5335,12.2853,9.42215,12.77205,14.29105,10.3078
"13596","9_CHOYP_LOC586039.1.1.m.27100",1,26.21135,25.2063,24.2838,27.2415,37.831,25.6969
"13597","9_CHOYP_LOC586044.1.1.m.60359",4,0.1,0.40815,0.1,0.1,0.1,0.1
"13598","9_CHOYP_LOC586122.3.4.m.63155",3,0.1,0.1,1.84205,3.18265,9.85135,2.97965
"13599","9_CHOYP_LOC586471.1.1.m.8913",4,0.1,0.1,0.1,0.1,0.1,0.1
"13600","9_CHOYP_LOC586494.1.1.m.50214",3,2.43435,0.1,0.1,0.1,0.1,2.38655
"13601","9_CHOYP_LOC586604.1.1.m.30509",3,0.1,2.8815,9.49025,0.1,0.1,0.1
"13602","9_CHOYP_LOC586661.1.1.m.56660",3,4.835,1.7651,1.95985,0.1,0.1,3.15705
"13603","9_CHOYP_LOC586678.1.1.m.35070",3,2.44545,3.54225,4.8584,0.89425,1.76445,2.38635
"13604","9_CHOYP_LOC586835.1.1.m.9967",1,10.3036,8.9483,8.60605,4.3301,5.58015,6.07125
"13605","9_CHOYP_LOC586835.1.1.m.9969",4,0.1,3.4999,0.1,0.1,0.1,0.1
"13606","9_CHOYP_LOC586953.1.1.m.19600",4,0.1,0.1,0.1,0.1,0.1,0.1
"13607","9_CHOYP_LOC587133.1.1.m.61281",1,231.0322,384.48075,344.3579,386.66005,395.00455,523.60335
"13608","9_CHOYP_LOC587136.1.3.m.7607",4,0.183,0.1,0.20975,0.1,0.19315,0.1
"13609","9_CHOYP_LOC587346.1.1.m.17791",3,1.93385,2.1066,4.4783,3.9046,2.10425,0.1
"13610","9_CHOYP_LOC587439.1.1.m.45707",3,4.9004,5.29245,2.985,0.1,5.30875,0.1
"13611","9_CHOYP_LOC587610.1.3.m.16984",1,4.71795,9.38545,8.4391,4.908,13.6587,7.71625
"13612","9_CHOYP_LOC587610.3.3.m.27175",1,19.95325,27.58675,32.3691,37.34605,42.3804,42.22335
