"","Protein","X0","X3","X5","X7","X9","X11","X13","X15"
"11388","9_CHOYP_SPT4H.1.1|m.40744",1,1.5,2,1.5,1.5,1.5,0.5,1
"11389","9_CHOYP_MLE.4.9|m.38686",0,0,1.5,0.5,1,1.5,3,2
"11390","9_CHOYP_NCAH.1.5|m.8672",1,3,1.5,0.5,1,1.5,1.5,0.5
"11391","9_CHOYP_SRAP.10.18|m.43353",0.5,2,1,1,1.5,0.5,1.5,2
"11392","9_CHOYP_BRAFLDRAFT_126923.1.1|m.5580",7,2,2,3,0,1,1.5,0
"11393","9_CHOYP_LOC557305.1.1|m.18011",0,1.5,0,0,2,1,3.5,1.5
"11394","9_CHOYP_LOC660898.1.1|m.38632",1.5,1,2,2,1.5,1,0.5,1.5
"11395","9_CHOYP_RL7A.2.6|m.5689",1.5,1,2,0.5,0.5,1,4,0.5
"11396","9_CHOYP_LOC100122067.1.1|m.49811",1.5,2,1.5,1,2.5,1,0.5,1
"11397","9_CHOYP_LOC100670231.1.1|m.6369",0.5,1,1.5,0,1,2,2.5,1.5
"11398","9_CHOYP_LOC100879964.1.1|m.1780",0,3,1,1,1.5,0.5,0.5,2
"11399","9_CHOYP_LOC592215.1.1|m.34856",0.5,1.5,1,1,1,0.5,2.5,2
"11400","9_CHOYP_TOL2_C08810.1.1|m.6377",3,2.5,0.5,1,1,1,2.5,1
"11401","9_CHOYP_TVAG_268110.13.13|m.65590",0,0,0,0,3.5,6,0,0
"11402","9_CHOYP_KPOL_1058P4.2.2|m.61989",3,0.5,0.5,0.5,2,2,3,1
"11403","9_CHOYP_contig_043057|m.49706",2.5,1.5,1,0.5,1.5,1.5,1.5,2
"11404","9_CHOYP_contig_018956|m.22217",0,0,3,3,0.5,1.5,1.5,0
"11405","9_CHOYP_contig_003882|m.4416",0,4,1.5,2,0.5,1,0.5,0
"11406","9_CHOYP_contig_012068|m.13831",2,2,0.5,1,1.5,1.5,1.5,1.5
"11407","9_CHOYP_contig_053687|m.64290",1,1,1,1,3,1.5,1,1
"11408","9_CHOYP_contig_032567|m.37185",2,2.5,3,1.5,1,1,0,0.5
"11409","9_CHOYP_contig_004820|m.5529",0,0.5,0.5,2.5,0.5,1,3,1.5
"11410","9_CHOYP_GOLGA4.1.3|m.4761",2.5,3,1.5,0.5,0.5,1,2,1
"11411","9_CHOYP_PWAP.1.1|m.44818",0,0,1.5,1.5,3,2,1,0.5
"11412","9_CHOYP_TVAG_166520.1.2|m.37665",0,0.5,1,0,1,1,2.5,3.5
"11413","9_CHOYP_contig_016405|m.19312",0,0.5,2,1.5,3.5,0,1.5,0.5
"11414","9_CHOYP_contig_039169|m.44357",0,1.5,3.5,2.5,0.5,0.5,1,0
"11415","9_CHOYP_TVAG_355490.4.22|m.10865",0.5,3,1,1,0.5,0.5,1.5,2
"11416","9_CHOYP_contig_000227|m.218",2,2,1,1,1.5,2,0,2
"11417","9_CHOYP_contig_026816|m.30541",0,2.5,3,0,1,0.5,2.5,0
"11418","9_NEDD8_HUMAN",1,0,1.5,2,2,1,1,2
"11419","9_CHOYP_LOC593558.3.4|m.36843",2,1.5,1.5,1.5,1,1.5,1.5,1.5
"11420","9_CHOYP_WDR37.1.1|m.57561",0.5,1,2.5,2,0.5,1.5,1.5,1
"11421","9_CHOYP_BRAFLDRAFT_128432.1.1|m.8945",0,2,1.5,1.5,1.5,0.5,1.5,1.5
"11422","9_CHOYP_BRAFLDRAFT_87662.1.1|m.5474",1.5,1.5,0.5,1,1,1,2.5,2.5
"11423","9_CHOYP_BRAFLDRAFT_114006.1.1|m.49056",3.5,1.5,1,1.5,2,2.5,0,1.5
"11424","9_CHOYP_LOC100374747.1.1|m.54969",0,2,1,1,1.5,1,2,1.5
"11425","9_CHOYP_LOC100539769.1.1|m.36990",1.5,1,1.5,0.5,1,1.5,1.5,3
"11426","9_CHOYP_LOC100183847.1.2|m.12797",0.5,2.5,2,0.5,3,1,0.5,0.5
"11427","9_CHOYP_LOC100169229.1.1|m.25981",0.5,1,0.5,1.5,1,0.5,5,0.5
"11428","9_CHOYP_EST1A.1.1|m.59161",0,1.5,2.5,1.5,1,0,1.5,2
"11429","9_CHOYP_BRAFLDRAFT_114978.1.1|m.43775",1.5,1.5,2,1,1.5,1.5,1.5,1
"11430","9_CHOYP_CPIPJ_CPIJ007723.3.4|m.30316",0,1.5,2,2,1,1,1,1.5
"11431","9_CHOYP_LOC100166353.1.1|m.4625",1,1.5,1.5,0,1.5,2,1,2.5
"11432","9_CHOYP_BRAFLDRAFT_205095.2.2|m.62915",2,2,1.5,1,1,1,2,1.5
"11433","9_CHOYP_CPIPJ_CPIJ004840.1.1|m.3309",2,3,1,1.5,2,1,1,0.5
"11434","9_CHOYP_LOC582174.2.16|m.16430",2,3.5,0,1.5,0.5,0.5,3,1
"11435","9_CHOYP_TRMT6.1.1|m.8062",1.5,2,1.5,1.5,1.5,1.5,1,1
"11436","9_CHOYP_THOC5.1.1|m.12880",2,1.5,1,0.5,3,0.5,2,1.5
"11437","9_CHOYP_ELP1.2.2|m.29114",1.5,2.5,3,0.5,1.5,1,1,0.5
"11438","9_CHOYP_LOC100705726.1.1|m.17900",1.5,2,0.5,0,1,3.5,1,2
"11439","9_CHOYP_ATP5B.1.1|m.22321",0,3,1,1.5,1,1.5,1,1
"11440","9_CHOYP_contig_056008|m.66602",0.5,2,2.5,1.5,2,0.5,1,0.5
"11441","9_CHOYP_LOC581594.2.3|m.34837",1.5,2,1.5,1,1,1.5,2,1
"11442","9_CHOYP_PHF5A.1.1|m.32389",2.5,1.5,1.5,1.5,1.5,1,1.5,1.5
"11443","9_CHOYP_BIRA.1.1|m.18343",3,1.5,1.5,1.5,1,0,2.5,2
"11444","9_CHOYP_DIAP2.1.1|m.25706",0.5,1,1,1.5,0,2,2.5,2
"11445","9_CHOYP_EXOS7.1.1|m.3323",1,1.5,1.5,1,1.5,1,1,2.5
"11446","9_CHOYP_LOC589108.2.2|m.48073",0,1,1,2,1,2,1.5,1.5
"11447","9_CHOYP_BRAFLDRAFT_116988.1.3|m.3947",1,1.5,1.5,1.5,1,1,2.5,1
"11448","9_CHOYP_LRRF2.2.2|m.40846",1,0.5,2,0.5,3,1,2,1
"11449","9_CHOYP_BRAFLDRAFT_57028.1.1|m.55583",2.5,1,1,1,1.5,2,1.5,2
"11450","9_CHOYP_PHUM_PHUM278110.1.1|m.17560",2,1,1,1.5,2,1.5,1,2
"11451","9_CHOYP_ARHGAP8.1.1|m.25503",2,1,1,1.5,1.5,0,3.5,1.5
"11452","9_CHOYP_KDM1A.1.1|m.60230",0.5,1.5,1.5,0.5,2,1,1.5,2
"11453","9_CHOYP_DDX23.1.1|m.20195",2,2,0.5,0.5,2.5,1.5,0.5,2.5
"11454","9_CHOYP_KDM5A.1.1|m.51935",2.5,3.5,1.5,1,0.5,0,2.5,1
"11455","9_CHOYP_LOC100179357.5.6|m.45322",2.5,1.5,2,3,0.5,0.5,0.5,2
"11456","9_CHOYP_LOC100650552.1.1|m.44153",2,2.5,1.5,2.5,1,0.5,1.5,0.5
"11457","9_CHOYP_ARL8A.1.1|m.12151",2,2.5,1,1.5,1,1,2,1
"11458","9_CHOYP_PNP5B.1.1|m.21997",1.5,0,0,0,1.5,1,3.5,4
"11459","9_CHOYP_LOC592585.1.1|m.51309",0,1,1.5,1,1.5,2,2,1
"11460","9_CHOYP_CHM2A.1.1|m.59752",1.5,1.5,1,1,1.5,1.5,1.5,2
"11461","9_CHOYP_LOC100373670.1.1|m.2427",3,1.5,1,0.5,2,2,1,2
"11462","9_CHOYP_CCDC6.1.1|m.13918",0.5,1.5,1.5,0.5,1,2.5,1.5,1.5
"11463","9_CHOYP_LOC100699161.1.1|m.35139",0,2,1.5,1.5,1.5,2.5,0.5,0.5
"11464","9_CHOYP_ND1.4.5|m.42588",1.5,2,1.5,1,1,2,1,1.5
"11465","9_CHOYP_SI_CH211-197G15.7.3.3|m.61063",0,0,1.5,0.5,3,0.5,1.5,3
"11466","9_CHOYP_BRAFLDRAFT_126152.2.2|m.42694",0.5,0.5,1.5,1,1,2.5,2,1.5
"11467","9_CHOYP_LOC100372219.1.1|m.11590",11,3,3,2.5,0.5,0.5,0,0.5
"11468","9_CHOYP_LOC655529.1.3|m.1225",0,1,1,0.5,0.5,2.5,1,3.5
"11469","9_CHOYP_contig_033899|m.38537",0,0,0,2.5,0.5,2.5,2.5,2
"11470","9_CHOYP_GRIA3.1.1|m.44173",1.5,1.5,1.5,2,1,1.5,1.5,1
"11471","9_CHOYP_contig_024357|m.27696",2,3.5,1.5,1.5,1.5,1,0,1
"11472","9_CHOYP_contig_033740|m.38360",0,1,0,0.5,2,2.5,2,2
"11473","9_CHOYP_BRAFLDRAFT_126767.1.3|m.6394",0,1,1,1,0.5,4,2.5,0
"11474","9_CHOYP_LOC664527.1.1|m.16232",2,1.5,2.5,1,1,1,1.5,1.5
"11475","9_CHOYP_contig_053683|m.64287",0,0,0.5,1.5,2.5,2,2.5,1
"11476","9_CHOYP_SEPT2.1.1|m.40428",1,1,1,0.5,1.5,2,1.5,2.5
"11477","9_CHOYP_LOC100888300.1.2|m.10203",1,1,1.5,1,2,1.5,1.5,1.5
"11478","9_CHOYP_DYAK_GE25081.2.3|m.43232",0,1,1,1.5,1,2,3,0.5
"11479","9_CHOYP_contig_041298|m.47095",1,0.5,1,1,1.5,1,4,1
"11480","9_CHOYP_SMP_137640.1.2|m.40559",0.5,0,2,1.5,3,1,1.5,1
"11481","9_CHOYP_ACDOPBH.5.9|m.42992",0,1,2,1.5,1,1.5,1.5,1.5
"11482","9_CHOYP_NEMVEDRAFT_V1G240563.1.3|m.5221",1,3.5,0.5,2,1,1,2,0
"11483","9_CHOYP_contig_049345|m.58557",0.5,0,2,1.5,1.5,1.5,3,0.5
"11484","9_CHOYP_CHD7.2.2|m.14418",1,4.5,2.5,0.5,0.5,0.5,1.5,0.5
"11485","9_CHOYP_BRAFLDRAFT_85511.3.23|m.14160",0.5,0,0,0,2.5,2,2.5,3.5
"11486","9_CHOYP_ECH1.1.1|m.29110",2,1.5,1.5,2.5,2.5,1,1,0.5
"11487","9_CHOYP_NUD16.1.2|m.10250",2,1,3,1,0.5,1.5,3,0.5
"11488","9_CHOYP_BRAFLDRAFT_126555.2.6|m.5075",0,0,2,2,2.5,1,2,1
"11489","9_CHOYP_CSN2.1.1|m.28636",0.5,1.5,1,0,2,3.5,2,0.5
"11490","9_CHOYP_LOC100182131.1.1|m.26023",3,1,2,3,1.5,0.5,1,1.5
"11491","9_CHOYP_BRAFLDRAFT_280343.1.1|m.41317",1.5,2,2,2,0.5,1,2,1
"11492","9_CHOYP_NUMB.1.1|m.19732",3,2,2.5,1,1,1.5,1,1.5
"11493","9_CHOYP_BRAFLDRAFT_64737.1.1|m.40499",1.5,0.5,0,2,1,0.5,2.5,4
"11494","9_CHOYP_KIF2A.2.2|m.62686",4,2,2,0.5,2.5,1,1,1.5
"11495","9_CHOYP_LOC100376802.2.2|m.60631",3.5,1.5,1,1,2,0.5,3,1.5
"11496","9_CHOYP_LOC100669963.1.1|m.57300",0.5,0.5,1.5,3.5,0.5,0.5,2.5,1.5
"11497","9_CHOYP_LOC575600.1.1|m.27851",2,3,1,2,1,1,0.5,2
"11498","9_CHOYP_PPAL.2.2|m.32405",1.5,3.5,1,1.5,0.5,0.5,2,1.5
"11499","9_CHOYP_ANKY2.2.2|m.44213",0,1.5,1,1.5,1.5,1,3,1
"11500","9_CHOYP_LOC100374249.1.1|m.58297",1,2.5,3,2,0,0,2,1
"11501","9_CHOYP_LOC100709493.2.2|m.59425",0.5,0,0,0.5,1,2.5,3,3.5
"11502","9_CHOYP_TPPC8.1.1|m.6302",1,0,1,1.5,2.5,1.5,1.5,2.5
"11503","9_CHOYP_BRAFLDRAFT_120826.1.1|m.56321",2,2.5,1.5,0.5,1,1,1.5,2.5
"11504","9_CHOYP_BRAFLDRAFT_62156.1.1|m.47958",0.5,0.5,2,2.5,1,2,2,0.5
"11505","9_CHOYP_DNAH12.3.3|m.63246",0.5,5,0.5,0.5,2,0,0,2.5
"11506","9_CHOYP_MYCB2.1.2|m.13017",0.5,1.5,1,0.5,2.5,1.5,3.5,0
"11507","9_CHOYP_LOC100376067.3.3|m.62990",2.5,3.5,2,2,1,1,1,0
"11508","9_CHOYP_ISCW_ISCW013289.2.2|m.18741",2,2,2,1.5,1.5,1,1.5,1
"11509","9_CHOYP_LOC100116717.2.2|m.30034",4,2,3.5,1.5,1.5,1,1,0
"11510","9_CHOYP_ARGI.1.2|m.3263",5,2,0,0,0,1.5,3,4
"11511","9_CHOYP_LMBL3.1.1|m.14251",2,1.5,1,1,2,2,1.5,1.5
"11512","9_CHOYP_PHUM_PHUM349810.1.2|m.7707",1,1.5,2,0.5,2,1.5,1.5,1.5
"11513","9_CHOYP_LOC100879129.1.1|m.44467",1,1,1.5,1,1.5,1.5,2.5,1.5
"11514","9_CHOYP_GTPB1.1.1|m.66453",2.5,2,2,2,1.5,1.5,1,0.5
"11515","9_CHOYP_LOC100533294.2.3|m.36820",0,1.5,2,0,0,1.5,2,3.5
"11516","9_CHOYP_MP2K4.1.1|m.10635",0.5,1.5,4,1.5,0.5,0,3,0
"11517","9_CHOYP_KPC2.1.3|m.22368",0.5,2.5,1,2.5,1,2,1.5,0
"11518","9_CHOYP_LOC583138.1.1|m.8990",9.5,3,0.5,2.5,1,1.5,1,1
"11519","9_CHOYP_contig_024742|m.28122",0.5,2.5,1.5,2,2.5,1,0.5,0.5
"11520","9_CHOYP_NEMVEDRAFT_V1G245280.2.11|m.22482",1.5,1,0,1,1,2,2,3.5
"11521","9_CHOYP_GPX4-A.1.1|m.257",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
"11522","9_CHOYP_SPI2.8.37|m.4837",1.5,1,1.5,1.5,2.5,0.5,1,2.5
"11523","9_CHOYP_AGAP_AGAP011617.1.2|m.29071",0,1.5,1.5,1.5,1,1.5,2.5,1
"11524","9_CHOYP_FUCO.1.2|m.58756",0,1,0,2,3,0,4,0.5
"11525","9_CHOYP_SC6A9.4.6|m.26535",0,0.5,1,2,2.5,2,1,1.5
"11526","9_CHOYP_LOC100864577.1.1|m.8977",2.5,3,1,1,1.5,0.5,2,2
"11527","9_CHOYP_KTNA1.1.2|m.16373",1,1,0.5,1,3,2.5,1,2
"11528","9_CHOYP_NUP54.1.1|m.24886",1.5,3,1.5,2,1.5,0.5,2,0.5
"11529","9_CHOYP_BCL7A.1.1|m.29528",1.5,1,1,1.5,3.5,1.5,1.5,1
"11530","9_CHOYP_GIGA3.1.1|m.42774",0,0,1.5,1.5,2.5,1.5,2.5,1.5
"11531","9_CHOYP_LOC100898860.1.1|m.7386",1,1,1.5,1.5,2,1.5,2,1.5
"11532","9_CHOYP_LOC100703202.1.1|m.10370",1,1,2.5,1.5,1.5,1,1.5,2
"11533","9_CHOYP_AAKG2.1.1|m.55638",0.5,0.5,1.5,2,3.5,1.5,0.5,1.5
"11534","9_CHOYP_F172A.2.2|m.58797",3,3,1,0.5,0.5,1,2,3
"11535","9_CHOYP_TT30A.1.1|m.28332",5,1.5,2.5,2,0.5,1.5,2,1
"11536","9_CHOYP_YAP.2.2|m.62060",3,0,1,1.5,2.5,1.5,2.5,2
"11537","9_CHOYP_CREM.1.1|m.12267",1.5,2.5,1.5,1.5,2,1,1,1.5
"11538","9_CHOYP_LOC100178081.1.1|m.56365",3.5,1.5,2,1.5,1,1.5,2,1.5
"11539","9_CHOYP_LYAM3.2.4|m.3333",7.5,2.5,0,0.5,2.5,1.5,0.5,3.5
"11540","9_CHOYP_BRAFLDRAFT_113892.1.1|m.44055",2,1.5,1.5,1,1.5,1,2,2.5
"11541","9_CHOYP_LOAG_05095.2.2|m.58023",1.5,0,1,1.5,1.5,2.5,3.5,1
"11542","9_CHOYP_NEMVEDRAFT_V1G212280.3.3|m.30224",2,0,1,0.5,3.5,1.5,3,1.5
"11543","9_CHOYP_LOC100118354.2.4|m.44636",3,3,2,1,1,1,2,1
"11544","9_CHOYP_LOC100204502.1.2|m.26864",0,2.5,1.5,0.5,1,1,2.5,2
"11545","9_CHOYP_AGAP_AGAP008287.1.1|m.58727",2.5,1.5,1,1.5,1.5,2,2,1.5
"11546","9_CHOYP_AAEL_AAEL011391.1.1|m.10090",1.5,2,2.5,2,1,2,1,0.5
"11547","9_CHOYP_CUL3B.1.1|m.61643",0.5,2,1.5,1,0.5,1,3.5,1.5
"11548","9_CHOYP_LOC762871.1.1|m.37896",2,1,1,1,2.5,2.5,1,2
"11549","9_CHOYP_NED4L.1.1|m.7792",1,2,1.5,1.5,1.5,1.5,2,1
"11550","9_CHOYP_LOC757096.1.1|m.9762",21.5,3,3,0.5,0.5,3,1,0
"11551","9_CHOYP_KAT8.1.1|m.28310",1.5,1.5,2,1.5,2,0.5,1.5,2
"11552","9_CHOYP_RGD1309762.1.1|m.47917",0.5,1,1,1.5,1.5,3,2,1
"11553","9_CHOYP_ISCW_ISCW010532.2.4|m.35454",2,0,2,0,6,2.5,0.5,0
"11554","9_CHOYP_UFD1L.1.1|m.43606",2.5,2,2,1,0.5,2.5,1.5,1.5
"11555","9_CHOYP_ZIP.1.1|m.15785",1,0.5,0.5,1.5,1,2.5,2,3
"11556","9_CHOYP_LOC100710578.1.1|m.62426",0.5,2,2.5,2,0.5,1,2,1
"11557","9_CHOYP_BRAFLDRAFT_117737.1.1|m.4255",1.5,0.5,2,1,0.5,1.5,5.5,0
"11558","9_CHOYP_BRAFLDRAFT_57552.1.1|m.8199",1.5,1,2,3,0.5,0.5,2.5,1.5
"11559","9_CHOYP_LOC754820.1.1|m.57329",1.5,0,1.5,1,2.5,1.5,1.5,3
"11560","9_CHOYP_41.2.3|m.31169",0,5.5,2.5,0,3,0,0,0
"11561","9_CHOYP_BAG3.1.1|m.15160",1.5,2.5,1.5,0.5,1,1,2.5,2
"11562","9_CHOYP_EMC2.2.2|m.21018",2,3.5,2,2.5,2.5,0,0.5,0
"11563","9_CHOYP_BRAFLDRAFT_215789.1.1|m.60405",2.5,1,2,1.5,1,2,2,1.5
"11564","9_CHOYP_KPC1.1.2|m.30648",0,3,3,1.5,0,0,2,1.5
"11565","9_CHOYP_LOC100375314.1.1|m.19446",3,2,1,1,1,2,2.5,1.5
"11566","9_CHOYP_AGAP_AGAP005057.1.1|m.62428",1,1,2.5,3,0.5,0.5,2,1.5
"11567","9_CHOYP_LOC100371099.1.1|m.20282",8,2,1.5,2,3.5,0,2,0
"11568","9_CHOYP_LOC100371022.1.1|m.51315",2.5,1.5,1.5,0.5,2.5,2.5,1.5,1
"11569","9_CHOYP_LOC100872507.1.1|m.21152",0,0.5,1,0,1.5,1,4,3
"11570","9_CHOYP_PYRG1.1.1|m.13552",1.5,4,2,0.5,0.5,1,2,1
"11571","9_CHOYP_LOC100537361.1.1|m.55516",3,2,2.5,2,0.5,1,1,2
"11572","9_CHOYP_UBA3.1.1|m.59856",1.5,1.5,2,1.5,1.5,1.5,1.5,1.5
"11573","9_CHOYP_LOC100533455.1.9|m.3607",1.5,2.5,2.5,1.5,1.5,0.5,1.5,1
"11574","9_CHOYP_contig_038478|m.43530",0,0.5,1.5,2,2,0.5,2.5,2
"11575","9_CHOYP_BRAFLDRAFT_125634.1.1|m.14767",1.5,1.5,2,1.5,1,1.5,2,1.5
"11576","9_CHOYP_BRAFLDRAFT_128460.1.2|m.7232",4.5,1.5,1,1.5,1.5,3.5,1,1
"11577","9_CHOYP_LOC100640206.1.1|m.48266",1,2.5,2.5,1.5,0.5,1.5,1.5,1
"11578","9_CHOYP_LOC101069440.3.3|m.28439",0.5,0,1.5,3.5,1,1.5,2,1.5
"11579","9_CHOYP_LOC100635694.1.1|m.24761",2,2,2.5,1.5,1,1,1.5,1.5
"11580","9_CHOYP_C1QL4L.6.7|m.26358",2,0.5,1.5,1.5,1.5,1,3.5,1.5
"11581","9_CHOYP_NDUA5.1.2|m.2750",1,2.5,0.5,1,4,1.5,0.5,1
"11582","9_CHOYP_LCP2.3.14|m.8968",1,4,0,4.5,2.5,0,0,0
"11583","9_CHOYP_IRF1.1.3|m.52606",2,2.5,2.5,2,0.5,0,2,1.5
"11584","9_CHOYP_DMBT1.3.34|m.3602",2,1,1.5,2.5,1.5,2,2,0.5
"11585","9_CHOYP_contig_014296|m.16345",0,2,2.5,2,1,0.5,1.5,1.5
"11586","9_CHOYP_EF1B.2.7|m.30853",0,2,3,3.5,2.5,0,0,0
"11587","9_CHOYP_PDE6D.1.2|m.6439",2,2,2,1.5,0.5,1,3,1
"11588","9_CHOYP_PMAA_001770.1.1|m.11519",0.5,1,1,1,1.5,3.5,2.5,1
"11589","9_CHOYP_FUCO.2.2|m.58905",1,1.5,2.5,1,1,0.5,2,3
"11590","9_CHOYP_LOC580207.1.1|m.49071",1.5,2,1,1,2,0.5,2.5,2.5
"11591","9_CHOYP_NEMVEDRAFT_V1G236658.5.6|m.34525",0,0.5,0.5,0,2.5,1.5,3,3.5
"11592","9_CHOYP_LOC100313569.1.1|m.15201",2,1,3.5,2,0,0,3.5,1.5
"11593","9_CHOYP_LOC100698013.1.1|m.5420",2.5,1.5,1.5,1,1,1.5,2.5,2.5
"11594","9_CHOYP_PPIG.1.1|m.63308",3,1.5,1.5,2.5,1,1.5,2,1.5
"11595","9_CHOYP_BIG3.1.1|m.51448",2,2,1,1.5,3,1.5,1,1.5
"11596","9_CHOYP_LOC100368194.1.1|m.59989",1.5,2.5,0.5,2.5,3,1.5,1.5,0
"11597","9_CHOYP_LOC100371354.1.1|m.47130",1,2.5,1,1,0.5,3.5,1.5,1.5
"11598","9_CHOYP_BRAFLDRAFT_80311.1.3|m.18963",1,1.5,1,1,2,1.5,1.5,3
"11599","9_CHOYP_PHUM_PHUM317840.1.2|m.29476",2.5,4.5,1,0.5,0.5,0.5,1,3.5
"11600","9_CHOYP_LOC100217869.1.2|m.29774",2,1.5,1.5,2.5,2,0.5,1.5,2
"11601","9_CHOYP_LOC100375473.1.1|m.9062",11.5,3,2,1.5,1,2,2,0
"11602","9_CHOYP_SSRP1.1.1|m.19377",4,3.5,2,2,2,0,0.5,1.5
"11603","9_CHOYP_CSKP.1.2|m.20832",1,1.5,2.5,0.5,3.5,0.5,1,2
"11604","9_CHOYP_LOC100694648.1.1|m.18881",1.5,2,1,3,2,1,1,1.5
"11605","9_CHOYP_SSPO.1.14|m.962",2.5,0,0.5,4,0.5,2,4,0.5
"11606","9_CHOYP_AAEL_AAEL009187.1.1|m.25730",2,1,3.5,2.5,1,1.5,1,1
"11607","9_CHOYP_LOC580687.1.1|m.1044",1,1,2,1.5,1.5,2.5,1.5,1.5
"11608","9_CHOYP_SETD3.1.1|m.42582",1,2,2.5,1,0.5,1.5,2.5,1.5
"11609","9_CHOYP_BRAFLDRAFT_119906.1.1|m.45319",2,2.5,1.5,0.5,2.5,2.5,1,1
"11610","9_CHOYP_BRAFLDRAFT_123537.2.2|m.50531",17.5,3.5,1.5,3,1.5,0.5,1.5,0
"11611","9_CHOYP_ISCW_ISCW012036.1.1|m.27987",1.5,1,1,2,1.5,1.5,2,2.5
"11612","9_CHOYP_PEAR1.8.16|m.41400",3.5,4.5,5,2,0,0,0,0
"11613","9_CHOYP_BRAFLDRAFT_119906.1.1|m.45320",2.5,1.5,2.5,0.5,2,1.5,1.5,2
"11614","9_CHOYP_FKBP13.1.1|m.43694",0,2,2,2,1,1,2.5,1
"11615","9_CHOYP_LOC100378901.1.2|m.29418",1.5,2,2,1.5,0.5,1,2.5,2
"11616","9_CHOYP_LOC100374808.1.1|m.29300",7,2,1.5,0.5,1,3.5,1.5,1.5
"11617","9_CHOYP_STK17A.1.1|m.24446",0,1,2,1,2,1.5,2.5,1.5
"11618","9_CHOYP_RS14.3.6|m.23056",3.5,1.5,2,2.5,1,2,2,0.5
"11619","9_CHOYP_FUMH.2.2|m.55401",1,1.5,0.5,2,0.5,0.5,4,2.5
"11620","9_CHOYP_GNAI.1.1|m.26096",3.5,2,1.5,0.5,1.5,2,3,1
"11621","9_CHOYP_LOC494408.1.1|m.29208",22.5,11,0,0,0,0,0,0.5
"11622","9_CHOYP_PP1RA.1.1|m.9915",3,2,2,0.5,2,2.5,0.5,2
"11623","9_CHOYP_DOCK7.1.3|m.1197",0.5,0,2,2,1,0.5,4,2
"11624","9_CHOYP_LOC100313664.1.1|m.37913",7.5,3,3.5,2,0,0.5,2,0.5
"11625","9_CHOYP_LOC662320.1.2|m.18374",4.5,2.5,1.5,1,2,0,3.5,1
"11626","9_CHOYP_AGAP_AGAP004885.1.1|m.29831",1,3,1.5,0.5,3.5,0.5,2,0.5
"11627","9_CHOYP_TBCE.1.1|m.14005",1,1.5,2,0,2.5,2,1.5,2
"11628","9_CHOYP_LOC100368987.1.1|m.6182",1.5,1.5,1,0.5,2.5,2,2,2
"11629","9_CHOYP_contig_022863|m.26088",1.5,0,1,1.5,2,3.5,2,1.5
"11630","9_CHOYP_ISCW_ISCW016148.3.6|m.54385",2,1.5,4,1,2,1,1,1
"11631","9_CHOYP_FABP6.2.2|m.59518",0,1.5,4,6,0,0,0,0
"11632","9_CHOYP_BRAFLDRAFT_88224.2.11|m.3212",0,0.5,3,0,3.5,2,2.5,0
"11633","9_CHOYP_LOC100178400.1.1|m.4321",0.5,0,0,1.5,1,2.5,3.5,3
"11634","9_CHOYP_LOC100375029.8.10|m.60484",0,0,0,0,2,0,8.5,1
"11635","9_CHOYP_contig_024602|m.27966",0.5,2.5,1.5,0.5,2.5,0.5,2.5,1.5
"11636","9_CHOYP_contig_055102|m.65741",0,3,3,1.5,0,2,0.5,1.5
"11637","9_CHOYP_contig_036280|m.40985",5,3.5,2,1,0,1.5,1.5,2
"11638","9_CHOYP_CBR-LIN-24.1.1|m.5076",8,5.5,1,0.5,0,0.5,1,3
"11639","9_CHOYP_ANKK1.1.1|m.56194",0,0.5,1,0.5,2.5,3.5,2.5,1.5
"11640","9_CHOYP_AIFM1.1.1|m.1582",1,2.5,1,1.5,2,1.5,2,1.5
"11641","9_CHOYP_TVAG_355490.19.22|m.56184",2.5,3,2,0,2.5,2.5,0.5,1.5
"11642","9_CHOYP_NIF3L.1.2|m.28817",0.5,2,2.5,3.5,1,1.5,1,0.5
"11643","9_CHOYP_contig_012255|m.14080",3,2,1,1.5,2,2,2,1.5
"11644","9_CHOYP_LOC100377677.2.2|m.27049",2.5,2,1,1,1.5,1,3,2.5
"11645","9_CHOYP_LOC100373461.1.2|m.30015",0,2,1.5,1.5,1.5,2,1.5,2
"11646","9_CHOYP_LOC100369017.1.1|m.27033",4,1.5,3,1,1,2,2,1.5
"11647","9_CHOYP_NEMVEDRAFT_V1G242153.2.4|m.15572",5.5,4,0,3.5,0.5,0,3.5,0.5
"11648","9_CHOYP_PARN.1.1|m.19023",2,2.5,1.5,1,1.5,0.5,3.5,1.5
"11649","9_CHOYP_WIPI3.1.1|m.13956",1,1.5,1,0.5,1.5,2.5,1.5,3.5
"11650","9_CHOYP_YAP.1.2|m.23386",1.5,3.5,1,1.5,1.5,1.5,2.5,0.5
"11651","9_CHOYP_EF-1A.9.9|m.63037",3.5,3,2.5,0.5,1.5,1.5,2,1
"11652","9_CHOYP_GCKR.1.1|m.51743",0.5,2,2.5,2,0,0.5,3.5,1.5
"11653","9_CHOYP_LOC100374446.1.1|m.29971",6.5,3,2.5,2,1,2,1.5,0
"11654","9_CHOYP_LOC100377184.1.1|m.16090",2.5,3,1,2.5,1.5,2,1,1
"11655","9_CHOYP_LOC100378255.1.1|m.63185",15.5,1,5,4.5,0,1,0.5,0
"11656","9_CHOYP_BRAFLDRAFT_123636.1.1|m.16162",0.5,1,2.5,1,3,2.5,0.5,1.5
